"idVotacao";"uriVotacao";"dataHoraVoto";"voto";"deputado_id";"deputado_uri";"deputado_nome";"deputado_siglaPartido";"deputado_uriPartido";"deputado_siglaUf";"deputado_idLegislatura";"deputado_urlFoto"
"104509-28";"https://dadosabertos.camara.leg.br/api/v2/votacoes/104509-28";"2003-11-18T16:25:57";"Não";"73928";"https://dadosabertos.camara.leg.br/api/v2/deputados/73928";"Ann Pontes";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800";"PA";"52";"https://www.camara.leg.br/internet/deputado/bandep/73928.jpg"
"104509-28";"https://dadosabertos.camara.leg.br/api/v2/votacoes/104509-28";"2003-11-18T16:25:57";"Não";"73434";"https://dadosabertos.camara.leg.br/api/v2/deputados/73434";"Arnaldo Faria de Sá";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"SP";"52";"https://www.camara.leg.br/internet/deputado/bandep/73434.jpg"
"104509-28";"https://dadosabertos.camara.leg.br/api/v2/votacoes/104509-28";"2003-11-18T16:25:57";"Sim";"74263";"https://dadosabertos.camara.leg.br/api/v2/deputados/74263";"Cláudio Magrão";"PPS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36813";"SP";"52";"https://www.camara.leg.br/internet/deputado/bandep/74263.jpg"
"104509-28";"https://dadosabertos.camara.leg.br/api/v2/votacoes/104509-28";"2003-11-18T16:25:57";"Sim";"74060";"https://dadosabertos.camara.leg.br/api/v2/deputados/74060";"Daniel Almeida";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"BA";"52";"https://www.camara.leg.br/internet/deputado/bandep/74060.jpg"
"104509-28";"https://dadosabertos.camara.leg.br/api/v2/votacoes/104509-28";"2003-11-18T16:25:57";"Sim";"74381";"https://dadosabertos.camara.leg.br/api/v2/deputados/74381";"Dra. Clair";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"PR";"52";"https://www.camara.leg.br/internet/deputado/bandep/74381.jpg"
"104509-28";"https://dadosabertos.camara.leg.br/api/v2/votacoes/104509-28";"2003-11-18T16:25:57";"Não";"74152";"https://dadosabertos.camara.leg.br/api/v2/deputados/74152";"Isaias Silvestre";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"MG";"52";"https://www.camara.leg.br/internet/deputado/bandep/74152.jpg"
"104509-28";"https://dadosabertos.camara.leg.br/api/v2/votacoes/104509-28";"2003-11-18T16:25:57";"Não";"74054";"https://dadosabertos.camara.leg.br/api/v2/deputados/74054";"João Fontes";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SE";"52";"https://www.camara.leg.br/internet/deputado/bandep/74054.jpg"
"104509-28";"https://dadosabertos.camara.leg.br/api/v2/votacoes/104509-28";"2003-11-18T16:25:57";"Não";"73666";"https://dadosabertos.camara.leg.br/api/v2/deputados/73666";"Jovair Arantes";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"GO";"52";"https://www.camara.leg.br/internet/deputado/bandep/73666.jpg"
"104509-28";"https://dadosabertos.camara.leg.br/api/v2/votacoes/104509-28";"2003-11-18T16:25:57";"Sim";"74082";"https://dadosabertos.camara.leg.br/api/v2/deputados/74082";"Paulo Rocha";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"PA";"52";"https://www.camara.leg.br/internet/deputado/bandep/74082.jpg"
"104509-28";"https://dadosabertos.camara.leg.br/api/v2/votacoes/104509-28";"2003-11-18T16:25:57";"Sim";"73676";"https://dadosabertos.camara.leg.br/api/v2/deputados/73676";"Sandro Mabel";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36795";"GO";"52";"https://www.camara.leg.br/internet/deputado/bandep/73676.jpg"
"104509-28";"https://dadosabertos.camara.leg.br/api/v2/votacoes/104509-28";"2003-11-18T16:25:57";"Sim";"73577";"https://dadosabertos.camara.leg.br/api/v2/deputados/73577";"Tarcísio Zimmermann";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"RS";"52";"https://www.camara.leg.br/internet/deputado/bandep/73577.jpg"
"104509-28";"https://dadosabertos.camara.leg.br/api/v2/votacoes/104509-28";"2003-11-18T16:25:57";"Sim";"74283";"https://dadosabertos.camara.leg.br/api/v2/deputados/74283";"Vicentinho";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP";"52";"https://www.camara.leg.br/internet/deputado/bandep/74283.jpg"
"104509-28";"https://dadosabertos.camara.leg.br/api/v2/votacoes/104509-28";"2003-11-18T16:25:57";"Sim";"74490";"https://dadosabertos.camara.leg.br/api/v2/deputados/74490";"Washington Luiz";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"MA";"52";"https://www.camara.leg.br/internet/deputado/bandep/74490.jpg"
"104964-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/104964-30";"2003-11-18T17:39:21";"Sim";"73477";"https://dadosabertos.camara.leg.br/api/v2/deputados/73477";"Alceu Collares";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"RS";"52";"https://www.camara.leg.br/internet/deputado/bandep/73477.jpg"
"104964-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/104964-30";"2003-11-18T17:39:21";"Sim";"73430";"https://dadosabertos.camara.leg.br/api/v2/deputados/73430";"Aloysio Nunes Ferreira";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"SP";"52";"https://www.camara.leg.br/internet/deputado/bandep/73430.jpg"
"104964-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/104964-30";"2003-11-18T17:39:21";"Sim";"74471";"https://dadosabertos.camara.leg.br/api/v2/deputados/74471";"André de Paula";"PFL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36790";"PE";"52";"https://www.camara.leg.br/internet/deputado/bandep/74471.jpg"
"104964-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/104964-30";"2003-11-18T17:39:21";"Não";"73492";"https://dadosabertos.camara.leg.br/api/v2/deputados/73492";"Antonio Carlos Biscaia";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"RJ";"52";"https://www.camara.leg.br/internet/deputado/bandep/73492.jpg"
"104964-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/104964-30";"2003-11-18T17:39:21";"Sim";"74058";"https://dadosabertos.camara.leg.br/api/v2/deputados/74058";"Antonio Carlos Magalhães Neto";"PFL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36790";"BA";"52";"https://www.camara.leg.br/internet/deputado/bandep/74058.jpg"
"104964-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/104964-30";"2003-11-18T17:39:21";"Não";"74222";"https://dadosabertos.camara.leg.br/api/v2/deputados/74222";"Asdrubal Bentes";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800";"PA";"52";"https://www.camara.leg.br/internet/deputado/bandep/74222.jpg"
"104964-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/104964-30";"2003-11-18T17:39:21";"Não";"74149";"https://dadosabertos.camara.leg.br/api/v2/deputados/74149";"César Medeiros";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"MG";"52";"https://www.camara.leg.br/internet/deputado/bandep/74149.jpg"
"104964-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/104964-30";"2003-11-18T17:39:21";"Não";"74171";"https://dadosabertos.camara.leg.br/api/v2/deputados/74171";"Chico Alencar";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"RJ";"52";"https://www.camara.leg.br/internet/deputado/bandep/74171.jpg"
"104964-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/104964-30";"2003-11-18T17:39:21";"Não";"74230";"https://dadosabertos.camara.leg.br/api/v2/deputados/74230";"Colbert Martins";"PPS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36813";"BA";"52";"https://www.camara.leg.br/internet/deputado/bandep/74230.jpg"
"104964-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/104964-30";"2003-11-18T17:39:21";"Sim";"74538";"https://dadosabertos.camara.leg.br/api/v2/deputados/74538";"Coriolano Sales";"PFL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36790";"BA";"52";"https://www.camara.leg.br/internet/deputado/bandep/74538.jpg"
"104964-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/104964-30";"2003-11-18T17:39:21";"Sim";"74187";"https://dadosabertos.camara.leg.br/api/v2/deputados/74187";"Darci Coelho";"PFL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36790";"TO";"52";"https://www.camara.leg.br/internet/deputado/bandep/74187.jpg"
"104964-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/104964-30";"2003-11-18T17:39:21";"Não";"74580";"https://dadosabertos.camara.leg.br/api/v2/deputados/74580";"Edmar Moreira";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36795";"MG";"52";"https://www.camara.leg.br/internet/deputado/bandep/74580.jpg"
"104964-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/104964-30";"2003-11-18T17:39:21";"Sim";"74469";"https://dadosabertos.camara.leg.br/api/v2/deputados/74469";"Inaldo Leitão";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36795";"PB";"52";"https://www.camara.leg.br/internet/deputado/bandep/74469.jpg"
"104964-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/104964-30";"2003-11-18T17:39:21";"Não";"74154";"https://dadosabertos.camara.leg.br/api/v2/deputados/74154";"João Paulo Gomes da Silva";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36795";"MG";"52";"https://www.camara.leg.br/internet/deputado/bandep/74154.jpg"
"104964-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/104964-30";"2003-11-18T17:39:21";"Não";"74274";"https://dadosabertos.camara.leg.br/api/v2/deputados/74274";"José Eduardo Cardozo";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP";"52";"https://www.camara.leg.br/internet/deputado/bandep/74274.jpg"
"104964-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/104964-30";"2003-11-18T17:39:21";"Sim";"74287";"https://dadosabertos.camara.leg.br/api/v2/deputados/74287";"José Roberto Arruda";"PFL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36790";"DF";"52";"https://www.camara.leg.br/internet/deputado/bandep/74287.jpg"
"104964-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/104964-30";"2003-11-18T17:39:21";"Sim";"74252";"https://dadosabertos.camara.leg.br/api/v2/deputados/74252";"Juíza Denise Frossard";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"RJ";"52";"https://www.camara.leg.br/internet/deputado/bandep/74252.jpg"
"104964-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/104964-30";"2003-11-18T17:39:21";"Não";"74041";"https://dadosabertos.camara.leg.br/api/v2/deputados/74041";"Luiz Couto";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"PB";"52";"https://www.camara.leg.br/internet/deputado/bandep/74041.jpg"
"104964-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/104964-30";"2003-11-18T17:39:21";"Sim";"74278";"https://dadosabertos.camara.leg.br/api/v2/deputados/74278";"Marcelo Ortiz";"PV";"https://dadosabertos.camara.leg.br/api/v2/partidos/36851";"SP";"52";"https://www.camara.leg.br/internet/deputado/bandep/74278.jpg"
"104964-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/104964-30";"2003-11-18T17:39:21";"Sim";"73588";"https://dadosabertos.camara.leg.br/api/v2/deputados/73588";"Mauro Benevides";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800";"CE";"52";"https://www.camara.leg.br/internet/deputado/bandep/73588.jpg"
"104964-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/104964-30";"2003-11-18T17:39:21";"Sim";"74056";"https://dadosabertos.camara.leg.br/api/v2/deputados/74056";"Mendonça Prado";"PFL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36790";"SE";"52";"https://www.camara.leg.br/internet/deputado/bandep/74056.jpg"
"104964-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/104964-30";"2003-11-18T17:39:21";"Sim";"74457";"https://dadosabertos.camara.leg.br/api/v2/deputados/74457";"Moroni Torgan";"PFL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36790";"CE";"52";"https://www.camara.leg.br/internet/deputado/bandep/74457.jpg"
"104964-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/104964-30";"2003-11-18T17:39:21";"Sim";"74327";"https://dadosabertos.camara.leg.br/api/v2/deputados/74327";"Ney Lopes";"PFL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36790";"RN";"52";"https://www.camara.leg.br/internet/deputado/bandep/74327.jpg"
"104964-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/104964-30";"2003-11-18T17:39:21";"Não";"74400";"https://dadosabertos.camara.leg.br/api/v2/deputados/74400";"Paulo Pimenta";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"RS";"52";"https://www.camara.leg.br/internet/deputado/bandep/74400.jpg"
"104964-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/104964-30";"2003-11-18T17:39:21";"Sim";"74557";"https://dadosabertos.camara.leg.br/api/v2/deputados/74557";"Ricardo Fiuza";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/36809";"PE";"52";"https://www.camara.leg.br/internet/deputado/bandep/74557.jpg"
"104964-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/104964-30";"2003-11-18T17:39:21";"Não";"73490";"https://dadosabertos.camara.leg.br/api/v2/deputados/73490";"Ricarte de Freitas";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"MT";"52";"https://www.camara.leg.br/internet/deputado/bandep/73490.jpg"
"104964-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/104964-30";"2003-11-18T17:39:21";"Sim";"73558";"https://dadosabertos.camara.leg.br/api/v2/deputados/73558";"Robson Tuma";"PFL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36790";"SP";"52";"https://www.camara.leg.br/internet/deputado/bandep/73558.jpg"
"104964-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/104964-30";"2003-11-18T17:39:21";"Não";"74039";"https://dadosabertos.camara.leg.br/api/v2/deputados/74039";"Sandra Rosado";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800";"RN";"52";"https://www.camara.leg.br/internet/deputado/bandep/74039.jpg"
"104964-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/104964-30";"2003-11-18T17:39:21";"Não";"73718";"https://dadosabertos.camara.leg.br/api/v2/deputados/73718";"Sigmaringa Seixas";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"DF";"52";"https://www.camara.leg.br/internet/deputado/bandep/73718.jpg"
"104964-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/104964-30";"2003-11-18T17:39:21";"Não";"74490";"https://dadosabertos.camara.leg.br/api/v2/deputados/74490";"Washington Luiz";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"MA";"52";"https://www.camara.leg.br/internet/deputado/bandep/74490.jpg"
"104964-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/104964-30";"2003-11-18T17:39:21";"Sim";"74801";"https://dadosabertos.camara.leg.br/api/v2/deputados/74801";"Wilson Santos";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"MT";"52";"https://www.camara.leg.br/internet/deputado/bandep/74801.jpg"
"104964-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/104964-30";"2003-11-18T17:39:21";"Sim";"74144";"https://dadosabertos.camara.leg.br/api/v2/deputados/74144";"Zelinda Novaes";"PFL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36790";"BA";"52";"https://www.camara.leg.br/internet/deputado/bandep/74144.jpg"
"105467-26";"https://dadosabertos.camara.leg.br/api/v2/votacoes/105467-26";"2003-10-29T15:16:04";"Sim";"74072";"https://dadosabertos.camara.leg.br/api/v2/deputados/74072";"Anivaldo Vale";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"PA";"52";"https://www.camara.leg.br/internet/deputado/bandep/74072.jpg"
"105467-26";"https://dadosabertos.camara.leg.br/api/v2/votacoes/105467-26";"2003-10-29T15:16:04";"Sim";"74517";"https://dadosabertos.camara.leg.br/api/v2/deputados/74517";"Benedito de Lira";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/36809";"AL";"52";"https://www.camara.leg.br/internet/deputado/bandep/74517.jpg"
"105467-26";"https://dadosabertos.camara.leg.br/api/v2/votacoes/105467-26";"2003-10-29T15:16:04";"Sim";"74379";"https://dadosabertos.camara.leg.br/api/v2/deputados/74379";"Cezar Silvestri";"PPS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36813";"PR";"52";"https://www.camara.leg.br/internet/deputado/bandep/74379.jpg"
"105467-26";"https://dadosabertos.camara.leg.br/api/v2/votacoes/105467-26";"2003-10-29T15:16:04";"Sim";"74097";"https://dadosabertos.camara.leg.br/api/v2/deputados/74097";"Confúcio Moura";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800";"RO";"52";"https://www.camara.leg.br/internet/deputado/bandep/74097.jpg"
"105467-26";"https://dadosabertos.camara.leg.br/api/v2/votacoes/105467-26";"2003-10-29T15:16:04";"Sim";"73768";"https://dadosabertos.camara.leg.br/api/v2/deputados/73768";"Dilceu Sperafico";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/36809";"PR";"52";"https://www.camara.leg.br/internet/deputado/bandep/73768.jpg"
"105467-26";"https://dadosabertos.camara.leg.br/api/v2/votacoes/105467-26";"2003-10-29T15:16:04";"Sim";"73920";"https://dadosabertos.camara.leg.br/api/v2/deputados/73920";"Dr. Rodolfo Pereira";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"RR";"52";"https://www.camara.leg.br/internet/deputado/bandep/73920.jpg"
"105467-26";"https://dadosabertos.camara.leg.br/api/v2/votacoes/105467-26";"2003-10-29T15:16:04";"Sim";"74062";"https://dadosabertos.camara.leg.br/api/v2/deputados/74062";"Fábio Souto";"PFL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36790";"BA";"52";"https://www.camara.leg.br/internet/deputado/bandep/74062.jpg"
"105467-26";"https://dadosabertos.camara.leg.br/api/v2/votacoes/105467-26";"2003-10-29T15:16:04";"Abstenção";"73454";"https://dadosabertos.camara.leg.br/api/v2/deputados/73454";"João Grandão";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"MS";"52";"https://www.camara.leg.br/internet/deputado/bandep/73454.jpg"
"105467-26";"https://dadosabertos.camara.leg.br/api/v2/votacoes/105467-26";"2003-10-29T15:16:04";"Sim";"74141";"https://dadosabertos.camara.leg.br/api/v2/deputados/74141";"Josias Gomes";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"BA";"52";"https://www.camara.leg.br/internet/deputado/bandep/74141.jpg"
"105467-26";"https://dadosabertos.camara.leg.br/api/v2/votacoes/105467-26";"2003-10-29T15:16:04";"Sim";"74351";"https://dadosabertos.camara.leg.br/api/v2/deputados/74351";"Josué Bengtson";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"PA";"52";"https://www.camara.leg.br/internet/deputado/bandep/74351.jpg"
"105467-26";"https://dadosabertos.camara.leg.br/api/v2/votacoes/105467-26";"2003-10-29T15:16:04";"Sim";"73592";"https://dadosabertos.camara.leg.br/api/v2/deputados/73592";"Kátia Abreu";"PFL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36790";"TO";"52";"https://www.camara.leg.br/internet/deputado/bandep/73592.jpg"
"105467-26";"https://dadosabertos.camara.leg.br/api/v2/votacoes/105467-26";"2003-10-29T15:16:04";"Sim";"74367";"https://dadosabertos.camara.leg.br/api/v2/deputados/74367";"Leandro Vilela";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800";"GO";"52";"https://www.camara.leg.br/internet/deputado/bandep/74367.jpg"
"105467-26";"https://dadosabertos.camara.leg.br/api/v2/votacoes/105467-26";"2003-10-29T15:16:04";"Abstenção";"73474";"https://dadosabertos.camara.leg.br/api/v2/deputados/73474";"Luci Choinacki";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SC";"52";"https://www.camara.leg.br/internet/deputado/bandep/73474.jpg"
"105467-26";"https://dadosabertos.camara.leg.br/api/v2/votacoes/105467-26";"2003-10-29T15:16:04";"Sim";"73483";"https://dadosabertos.camara.leg.br/api/v2/deputados/73483";"Luis Carlos Heinze";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/36809";"RS";"52";"https://www.camara.leg.br/internet/deputado/bandep/73483.jpg"
"105467-26";"https://dadosabertos.camara.leg.br/api/v2/votacoes/105467-26";"2003-10-29T15:16:04";"Sim";"74460";"https://dadosabertos.camara.leg.br/api/v2/deputados/74460";"Marcelo Castro";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800";"PI";"52";"https://www.camara.leg.br/internet/deputado/bandep/74460.jpg"
"105467-26";"https://dadosabertos.camara.leg.br/api/v2/votacoes/105467-26";"2003-10-29T15:16:04";"Sim";"74158";"https://dadosabertos.camara.leg.br/api/v2/deputados/74158";"Mário Heringer";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"MG";"52";"https://www.camara.leg.br/internet/deputado/bandep/74158.jpg"
"105467-26";"https://dadosabertos.camara.leg.br/api/v2/votacoes/105467-26";"2003-10-29T15:16:04";"Sim";"74238";"https://dadosabertos.camara.leg.br/api/v2/deputados/74238";"Moacir Micheletto";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800";"PR";"52";"https://www.camara.leg.br/internet/deputado/bandep/74238.jpg"
"105467-26";"https://dadosabertos.camara.leg.br/api/v2/votacoes/105467-26";"2003-10-29T15:16:04";"Sim";"74038";"https://dadosabertos.camara.leg.br/api/v2/deputados/74038";"Nélio Dias";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/36809";"RN";"52";"https://www.camara.leg.br/internet/deputado/bandep/74038.jpg"
"105467-26";"https://dadosabertos.camara.leg.br/api/v2/votacoes/105467-26";"2003-10-29T15:16:04";"Sim";"73553";"https://dadosabertos.camara.leg.br/api/v2/deputados/73553";"Nelson Marquezelli";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"SP";"52";"https://www.camara.leg.br/internet/deputado/bandep/73553.jpg"
"105467-26";"https://dadosabertos.camara.leg.br/api/v2/votacoes/105467-26";"2003-10-29T15:16:04";"Sim";"74776";"https://dadosabertos.camara.leg.br/api/v2/deputados/74776";"Nilton Baiano";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/36809";"ES";"52";"https://www.camara.leg.br/internet/deputado/bandep/74776.jpg"
"105467-26";"https://dadosabertos.camara.leg.br/api/v2/votacoes/105467-26";"2003-10-29T15:16:04";"Sim";"74159";"https://dadosabertos.camara.leg.br/api/v2/deputados/74159";"Odair Cunha";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"MG";"52";"https://www.camara.leg.br/internet/deputado/bandep/74159.jpg"
"105467-26";"https://dadosabertos.camara.leg.br/api/v2/votacoes/105467-26";"2003-10-29T15:16:04";"Sim";"74812";"https://dadosabertos.camara.leg.br/api/v2/deputados/74812";"Pedro Chaves";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800";"GO";"52";"https://www.camara.leg.br/internet/deputado/bandep/74812.jpg"
"105467-26";"https://dadosabertos.camara.leg.br/api/v2/votacoes/105467-26";"2003-10-29T15:16:04";"Sim";"74166";"https://dadosabertos.camara.leg.br/api/v2/deputados/74166";"Renato Casagrande";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"ES";"52";"https://www.camara.leg.br/internet/deputado/bandep/74166.jpg"
"105467-26";"https://dadosabertos.camara.leg.br/api/v2/votacoes/105467-26";"2003-10-29T15:16:04";"Sim";"74759";"https://dadosabertos.camara.leg.br/api/v2/deputados/74759";"Romel Anizio";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/36809";"MG";"52";"https://www.camara.leg.br/internet/deputado/bandep/74759.jpg"
"105467-26";"https://dadosabertos.camara.leg.br/api/v2/votacoes/105467-26";"2003-10-29T15:16:04";"Sim";"74765";"https://dadosabertos.camara.leg.br/api/v2/deputados/74765";"Silas Brasileiro";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800";"MG";"52";"https://www.camara.leg.br/internet/deputado/bandep/74765.jpg"
"105467-26";"https://dadosabertos.camara.leg.br/api/v2/votacoes/105467-26";"2003-10-29T15:16:04";"Sim";"74385";"https://dadosabertos.camara.leg.br/api/v2/deputados/74385";"Takayama";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800";"PR";"52";"https://www.camara.leg.br/internet/deputado/bandep/74385.jpg"
"105467-26";"https://dadosabertos.camara.leg.br/api/v2/votacoes/105467-26";"2003-10-29T15:16:04";"Sim";"73456";"https://dadosabertos.camara.leg.br/api/v2/deputados/73456";"Waldemir Moka";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800";"MS";"52";"https://www.camara.leg.br/internet/deputado/bandep/73456.jpg"
"105467-26";"https://dadosabertos.camara.leg.br/api/v2/votacoes/105467-26";"2003-10-29T15:16:04";"Sim";"74309";"https://dadosabertos.camara.leg.br/api/v2/deputados/74309";"Zé Gerardo";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800";"CE";"52";"https://www.camara.leg.br/internet/deputado/bandep/74309.jpg"
"108139-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/108139-30";"2003-11-19T12:41:01";"Sim";"73477";"https://dadosabertos.camara.leg.br/api/v2/deputados/73477";"Alceu Collares";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"RS";"52";"https://www.camara.leg.br/internet/deputado/bandep/73477.jpg"
"108139-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/108139-30";"2003-11-19T12:41:01";"Sim";"74060";"https://dadosabertos.camara.leg.br/api/v2/deputados/74060";"Daniel Almeida";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"BA";"52";"https://www.camara.leg.br/internet/deputado/bandep/74060.jpg"
"108139-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/108139-30";"2003-11-19T12:41:01";"Sim";"74381";"https://dadosabertos.camara.leg.br/api/v2/deputados/74381";"Dra. Clair";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"PR";"52";"https://www.camara.leg.br/internet/deputado/bandep/74381.jpg"
"108139-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/108139-30";"2003-11-19T12:41:01";"Não";"74700";"https://dadosabertos.camara.leg.br/api/v2/deputados/74700";"Fleury";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"SP";"52";"https://www.camara.leg.br/internet/deputado/bandep/74700.jpg"
"108139-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/108139-30";"2003-11-19T12:41:01";"Abstenção";"74660";"https://dadosabertos.camara.leg.br/api/v2/deputados/74660";"Herculano Anghinetti";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/36809";"MG";"52";"https://www.camara.leg.br/internet/deputado/bandep/74660.jpg"
