deputado_nome,1049075-6,1049167-8,1050558-63,1050643-102,1050643-110,1050643-113,1050643-117,1050643-121,1050643-125,1050643-91,1050643-96,1050643-99,1050788-27,1050795-6,1050835-5,1050836-6,1050840-6,1050845-6,1050847-25,1050852-8,1063052-105,1063052-76,1150196-33,1150196-36,1150196-42,1150196-47,1150196-50,1150196-53,1150196-59,1194736-11,1215821-38,122642-122,1228455-65,1228455-75,1228940-8,1280621-30,1301437-10,1306652-23,1306690-9,14493-226,14493-234,14493-401,14493-442,14493-473,14493-492,14493-500,14493-503,14493-535,14493-536,14562-333,148200-112,148200-119,1504953-45,1504953-55,1514014-82,1514136-40,1515648-51,1515648-58,1515648-62,1515648-69,1515648-96,1515649-40,1526944-106,1526944-127,1526944-129,15406-134,1549125-71,1554118-8,1555340-63,1555340-67,1570705-17,1570898-35,1570899-40,1579302-7,1579307-2,1594437-112,1594437-36,1594437-46,1594437-53,1594437-66,1594910-125,1634092-2,1635730-28,1671673-41,1671673-50,1671859-8,1672013-8,1672065-33,1672065-44,1672065-49,1672065-56,1672065-70,1672065-73,1673126-82,1692929-2,1692929-3,1693073-2,1700884-110,1700884-45,1700884-49,1700884-63,1700884-69,1712771-52,1712931-27,1715687-106,1715687-142,1715687-149,1715687-69,1715687-78,1715687-84,1715687-98,1724716-40,1734344-6,1738608-24,1738686-32,1738686-57,1738686-63,1744988-6,1786206-8,1806248-46,1806249-55,1806249-68,1806553-38,1806553-52,1806553-70,1806553-78,1806553-81,1806554-39,1806554-87,18180-101,18216-226,19319-71,19319-83,19319-87,2017205-5,2017337-38,2018368-36,2024523-3,2024766-31,2024766-53,2024766-72,2025146-115,2026012-2,2052482-2,2053521-3,2053523-4,2057823-152,2058404-34,2058404-42,2074886-30,2075925-53,2076237-48,2076245-42,2076245-54,2076245-63,2076245-83,2076264-43,2076811-15,2077084-30,2077084-47,2077084-59,2078000-2,2078295-167,2078295-173,2078295-180,2078295-211,2078295-221,2078295-224,2078295-253,2078488-8,2078502-37,2078502-43,2078502-56,2078502-67,2078503-38,2078503-90,2079324-4,2079730-5,2079961-38,2080237-101,2080237-111,2080237-117,2080237-124,2080237-129,2080237-142,2080237-144,2080237-177,2080237-180,2080237-186,2080237-189,2080237-192,2080237-226,2080237-233,2080237-260,2080237-266,2080604-314,2080604-354,2080604-358,2080604-364,2080604-367,2080604-371,2080604-374,2080604-377,2080604-380,2080604-384,2080604-387,2080604-390,2080604-393,2080604-396,2080604-399,2080604-402,2080919-76,2080919-87,2080937-6,2080942-8,2081484-6,2081629-27,2081630-28,2081631-28,2081729-12,2081730-12,2081879-12,2082670-7,2083149-6,2083179-12,2083180-12,2083181-12,2083183-7,2084297-38,2084297-51,2084401-46,2084401-59,2084402-37,2084402-66,2086380-8,2087004-6,2087005-10,2087377-58,2087377-70,2088351-200,2088351-203,2088351-215,2088351-220,2088351-224,2088351-226,2088351-232,2088351-235,2088351-253,2088351-256,2088351-260,2088351-265,2088351-268,2088351-271,2088351-274,2088351-278,2088351-298,2088351-303,2088351-310,2088351-313,2088351-316,2088351-320,2088351-324,2088351-329,2088351-330,2088351-333,2088351-336,2088351-339,2088351-342,2088351-345,2088351-348,2090241-6,2090722-6,2091283-8,2091284-8,2092339-66,2092382-35,2092382-40,2092382-69,2092382-78,2092382-82,2092382-87,2110829-59,2110829-65,2110829-68,2112064-56,2112064-71,2112490-105,2112490-107,2112490-110,2112490-118,2112490-124,2112490-44,2112490-59,2112490-66,2112490-92,2112490-95,2113486-8,2116257-9,267841-168,267841-185,267841-205,267841-230,267841-238,298878-273,298878-276,298878-277,298878-324,298878-340,298878-343,304008-194,339287-77,339287-98,339407-302,340812-129,340812-150,340812-158,340812-159,340812-162,340812-166,340812-174,340812-177,340812-180,340812-183,340812-186,340812-195,340812-203,340812-205,340812-208,344866-173,344866-190,344866-192,344866-198,344866-249,344866-251,348730-77,351362-117,356885-77,359349-146,372066-92,373327-129,373327-136,373327-143,373327-157,373327-170,373327-174,373327-179,373327-190,373327-203,373327-211,373327-219,373327-233,373327-237,373327-245,373327-253,373327-262,373327-276,373327-278,373327-281,373327-299,373327-312,373327-325,373327-331,373327-337,373327-347,373327-357,373327-364,373327-368,373327-387,373327-396,373327-398,373327-401,373327-403,373327-414,373327-425,388449-106,388449-116,412728-125,412728-75,452346-78,463155-291,463155-332,463155-334,463155-339,463155-361,465821-85,493318-101,526536-104,529026-46,532067-32,533082-25,537900-80,537900-91,542838-61,544681-102,544681-126,544681-132,544681-92,544681-95,544724-78,544782-51,551712-136,552197-208,553548-73,553947-121,556913-51,565882-140,571550-7,578047-48,580148-122,580148-127,580148-137,580148-154,580148-161,580148-196,580148-271,580148-280,580148-288,580148-296,585608-77,585608-78,585608-83,585608-84,585608-87,585608-88,585608-93,587872-57,589224-76,590796-11,591830-63,597005-101,600023-80,602633-96,602633-99,603566-123,603566-135,603566-143,603566-146,603566-149,604815-48,611193-15,611966-124,611966-90,613662-53,613662-62,613662-65,619150-144,619150-157,619150-93,622072-47,796251-29,796341-61,796341-95,808898-33,808898-52,808898-59,818166-6,819408-7,860923-38,860923-54,860923-62,865929-105,865929-45,865929-52,865929-59,865929-62,865929-69,865929-73,865929-80,865929-88,865929-92,865929-98,865930-103,865930-106,865930-109,865930-111,865930-117,865930-120,865930-42,865930-56,865930-67,865930-80,865930-84,865930-86,865930-92,865930-95,865930-98,944251-83,944494-100,944494-110,944494-33,944494-54,944494-58,944494-60,944494-63,944494-66,944494-81,944494-87,944494-91,944494-92,944494-98,945769-39,945979-103,946620-50,946734-128,946734-145,946734-147,946734-153,946734-156,946734-175,946734-182,946735-69,949149-47,961716-6,962435-6,996537-6,996553-34,996553-39,996553-43,996882-4
Abel Mesquita Jr.,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,1.0,1.0,,1.0,,,,0.0,1.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,1.0,,,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,,1.0,0.0,0.0,0.0,,,,,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,1.0,,,,,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,,,,,1.0,1.0,0.0,,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,0.0,1.0,1.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,,,1.0,1.0,,1.0,,0.0,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,,,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,1.0,,0.0,1.0,0.0,1.0,1.0,0.0,,1.0,,,1.0,,,,,,,1.0,,,1.0,,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,0.0,,,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,0.0,1.0,,0.0,,1.0,1.0,,0.0,1.0,1.0,1.0,,1.0,,,0.0,1.0,,1.0,1.0,1.0,
Adail Carneiro,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,0.0,1.0,,,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,1.0,,,,0.0,0.0,1.0,0.0,,0.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,1.0,0.0,0.0,,,,1.0,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,1.0,1.0,1.0,,,1.0,0.0,0.0,0.0,1.0,0.0,,1.0,,0.0,1.0,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,1.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,,1.0,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,0.0,1.0,1.0,,,1.0,,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,1.0,1.0,,,,,,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,0.0,,0.0,,,1.0,0.0,0.0,,1.0,,,,1.0,1.0,,1.0,0.0,0.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,1.0,,,,,,1.0,1.0,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,
Adalberto Cavalcanti,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,0.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,,,,,,0.0,,,,1.0,0.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,,,,,0.0,0.0,,0.0,1.0,,1.0,,1.0,0.0,0.0,1.0,0.0,,1.0,,,,,,,1.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,1.0,0.0,1.0,,1.0,1.0,,0.0,,,1.0,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,1.0,,,,,,,,,0.0,1.0,,0.0,1.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,1.0,,,,,,,,1.0,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,,1.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,1.0,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,1.0,1.0,,,,,,0.0,0.0,1.0,1.0,0.0,,,1.0,,,1.0,,,,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,0.0,1.0,1.0,,,,,,,,1.0,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,1.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,0.0,0.0,
Adelmo Carneiro Leão,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,1.0,0.0,,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,,1.0,1.0,1.0,0.0,1.0,,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,,,,1.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,1.0,,0.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,0.0,1.0,0.0,1.0,,1.0,0.0,,0.0,0.0,0.0,1.0,,,,,,,,,1.0,1.0,,,,,1.0,0.0,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,0.0,1.0,1.0,,,,,,0.0,,1.0,,,,0.0,1.0,1.0,,1.0,0.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,0.0,,,0.0,,0.0,1.0,1.0,,,,,,,,0.0,,1.0,0.0,1.0,1.0,1.0,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,,,0.0,1.0,,,1.0,0.0,1.0,,,,1.0,1.0,0.0,1.0,,,0.0,1.0,1.0,,,1.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,0.0,1.0,,1.0,0.0,1.0,1.0,0.0,,,1.0,,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,
Adelson Barreto,1.0,1.0,1.0,,1.0,1.0,0.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,1.0,1.0,1.0,,,,,,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,,1.0,1.0,1.0,1.0,0.0,,1.0,,1.0,1.0,0.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,0.0,,0.0,,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,,0.0,,,0.0,,0.0,,,,,,,,,,1.0,1.0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,0.0,1.0,0.0,,,,0.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,0.0,1.0,,0.0,1.0,,1.0,1.0,1.0,,,0.0,,1.0,,,1.0,,0.0,1.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,0.0,,1.0,1.0,0.0,1.0,1.0,,,1.0,,1.0,1.0,0.0,,0.0,,,,,,0.0,1.0,,,1.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,1.0,1.0,1.0,,0.0,1.0,1.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,1.0,,1.0,,,1.0,0.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,1.0,1.0,,0.0,1.0,,1.0,0.0,,0.0,1.0,1.0,,1.0,1.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,1.0,,0.0,1.0,1.0,1.0,0.0,,1.0,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,0.0,0.0,1.0,
Ademir Camilo,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,1.0,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,,,0.0,1.0,,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,0.0,1.0,,,,1.0,,,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,,0.0,0.0,0.0,,0.0,1.0,,,1.0,,,0.0,0.0,1.0,,,,,,,,,1.0,1.0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,,,,,0.0,0.0,,,,1.0,1.0,,1.0,0.0,0.0,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,0.0,,,1.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,,0.0,1.0,1.0,,,0.0,,1.0,0.0,,1.0,0.0,0.0,1.0,0.0,,,1.0,0.0,,1.0,0.0,0.0,0.0,,1.0,0.0,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,0.0,1.0,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,0.0,,,0.0,,0.0,1.0,1.0,1.0,,1.0,,,0.0,,,,1.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,1.0,,1.0,,0.0,,,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,,1.0,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,,1.0,1.0,1.0,
Adilton Sachetti,1.0,,,,,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,,,,0.0,0.0,,1.0,1.0,1.0,,1.0,0.0,1.0,,,,1.0,0.0,,0.0,1.0,0.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,0.0,0.0,0.0,,1.0,0.0,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,,,,,,1.0,,,,,1.0,,0.0,0.0,,1.0,0.0,1.0,0.0,,,,,,,,,,1.0,0.0,,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,0.0,,,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,,0.0,1.0,,,0.0,,0.0,,,,,1.0,1.0,,,1.0,,,1.0,0.0,,,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,,,,,,,,0.0,1.0,,0.0,0.0,1.0,,,,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,0.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,0.0,1.0,0.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,1.0,1.0,0.0,,,0.0,1.0,0.0,0.0,,1.0,0.0,,,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,,,,,0.0,1.0,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,,0.0,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,,,1.0,,,1.0,0.0,1.0,0.0,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,1.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,,,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,1.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,1.0,1.0,,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,0.0,1.0,,,1.0
