QT_VOTOS_NOMINAIS,NM_MUNICIPIO,SG_UF,Year
0.0960883280757097,GUAJARA MIRIM,RO,2002
0.2129732775906583,PORTO VELHO,RO,2002
0.2736201964432175,JI PARANA,RO,2002
0.5412852352034805,ARIQUEMES,RO,2002
0.596177307848719,CACOAL,RO,2002
0.1728191243478835,PIMENTA BUENO,RO,2002
0.0644445341188814,VILHENA,RO,2002
0.2083417777957926,JARU,RO,2002
0.1116850260897064,OURO PRETO DO OESTE,RO,2002
0.5238333333333334,PRESIDENTE MEDICI,RO,2002
0.3665822784810126,COSTA MARQUES,RO,2002
0.1174257828385522,COLORADO DO OESTE,RO,2002
0.1696005144281006,ESPIGAO D OESTE,RO,2002
0.080009249624234,CEREJEIRAS,RO,2002
0.4794582167133147,ROLIM DE MOURA,RO,2002
0.1276882854010289,ALTA FLORESTA DO OESTE,RO,2002
0.5700562324273665,ALVORADA DO OESTE,RO,2002
0.2462191073404647,SANTA LUZIA DO OESTE,RO,2002
0.6218616769303648,NOVA BRASILANDIA,RO,2002
0.4682737001405253,MACHADINHO DO OESTE,RO,2002
0.4590064925260456,SAO MIGUEL DO GUAPORE,RO,2002
0.4224226275876204,NOVA MAMORE,RO,2002
0.1413144091329836,CABIXI,RO,2002
0.328851841892982,CANDEIAS DO JAMARI,RO,2002
0.6687985381452718,ITAPUA DO OESTE,RO,2002
0.5547579606110804,NOVO HORIZONTE DO OESTE,RO,2002
0.745164960182025,CASTANHEIRAS,RO,2002
0.1174108197495865,VALE DO PARAISO,RO,2002
0.5322777101096224,URUPA,RO,2002
0.3080219403496743,MIRANTE DA SERRA,RO,2002
0.4247937894226103,SERINGUEIRAS,RO,2002
0.4656662119145066,THEOBROMA,RO,2002
0.670061099796334,MINISTRO ANDREAZZA,RO,2002
0.438838550247117,GOVERNADOR JORGE TEIXEIRA,RO,2002
0.4680232558139535,CACAULANDIA,RO,2002
0.7240997229916898,ALTO PARAISO,RO,2002
0.4897959183673469,RIO CRESPO,RO,2002
0.1859962151932954,CORUMBIARA,RO,2002
0.6576840460847491,MONTE NEGRO,RO,2002
0.6343305257043276,CAMPO NOVO DE RONDONIA,RO,2002
0.5946435034382918,CUJUBIM,RO,2002
0.5661337209302325,VALE DO ANARI,RO,2002
0.3426356589147287,PARECIS,RO,2002
0.3857995601633679,SAO FELIPE D OESTE,RO,2002
0.3557312252964427,PRIMAVERA DE RONDONIA,RO,2002
0.4141337386018237,ALTO ALEGRE DOS PARECIS,RO,2002
0.2329708070978821,NOVA UNIAO,RO,2002
0.2015059160989602,TEIXEIROPOLIS,RO,2002
0.5269272529858849,BURITIS,RO,2002
0.1319107662463627,PIMENTEIRAS DO OESTE,RO,2002
0.4251950435979807,SAO FRANCISCO DO GUAPORE,RO,2002
0.4227250842561386,CHUPINGUAIA,RO,2002
0.159206081081081,BUJARI,AC,2002
0.0394973070017953,CAPIXABA,AC,2002
0.1298467087466185,PORTO ACRE,AC,2002
0.0620437956204379,SANTA ROSA,AC,2002
0.5839598997493735,MARECHAL THAUMATURGO,AC,2002
0.0291203479942,BRASILEIA,AC,2002
0.5782571912013537,PORTO WALTER,AC,2002
0.3594098685841805,CRUZEIRO DO SUL,AC,2002
0.3850782190132371,RODRIGUES ALVES,AC,2002
0.3199479053614065,MANCIO LIMA,AC,2002
0.2789526686807653,JORDAO,AC,2002
0.0370457763095799,EPITACIOLANDIA,AC,2002
0.1905692645980943,ACRELANDIA,AC,2002
0.0210526315789473,FEIJO,AC,2002
0.1857136307367841,RIO BRANCO,AC,2002
0.0365445579429376,SENA MADUREIRA,AC,2002
0.2004998913279722,TARAUACA,AC,2002
0.0490156689433507,XAPURI,AC,2002
0.0853847478051299,PLACIDO DE CASTRO,AC,2002
0.1744540039708802,SENADOR GUIOMARD,AC,2002
0.0727362691736764,MANUEL URBANO,AC,2002
0.0395220588235294,ASSIS BRASIL,AC,2002
0.0045805897509304,APUI,AM,2002
0.0242096268869268,NOVO AYRAO,AM,2002
0.5984578884934757,GUAJARA,AM,2002
0.4354346720894763,ANORI,AM,2002
0.3990093560814529,CAREIRO DA VARZEA,AM,2002
0.6239878542510121,ATALAIA DO NORTE,AM,2002
0.4665005900091779,AUTAZES,AM,2002
0.1482846611851432,BARCELOS,AM,2002
0.0242990654205607,BARREIRINHA,AM,2002
0.182713893739087,BENJAMIN CONSTANT,AM,2002
0.5785655625513276,BOCA DO ACRE,AM,2002
0.0400102590407796,BORBA,AM,2002
0.2610264635124298,CANUTAMA,AM,2002
0.5131032507518258,CARAUARI,AM,2002
0.1334381804984273,CAREIRO,AM,2002
0.6215419501133786,COARI,AM,2002
0.5556505385535989,CODAJAS,AM,2002
0.3372292348449431,EIRUNEPE,AM,2002
0.0067966903073286,ENVIRA,AM,2002
0.2131544624557481,FONTE BOA,AM,2002
0.1861421546714349,HUMAITA,AM,2002
0.0935314685314685,SANTA ISABEL DO RIO NEGRO,AM,2002
0.6578696343402226,IPIXUNA,AM,2002
0.0219209963517423,ITACOATIARA,AM,2002
0.3075125208681135,ITAPIRANGA,AM,2002
0.3000997008973081,JAPURA,AM,2002
0.0293225480283114,JURUA,AM,2002
0.1932532875929102,JUTAI,AM,2002
0.3931110566315273,LABREA,AM,2002
0.3981882048437788,MANACAPURU,AM,2002
0.2003906076067146,MANAUS,AM,2002
0.1222392932590743,MANICORE,AM,2002
0.4841666666666667,MARAA,AM,2002
0.178031074021304,MAUES,AM,2002
0.7444589308996089,NHAMUNDA,AM,2002
0.3512272367379255,NOVA OLINDA DO NORTE,AM,2002
0.2645973518558715,NOVO ARIPUANA,AM,2002
0.0131975614658002,PARINTINS,AM,2002
0.5433190970103722,PAUINI,AM,2002
0.2555448408871745,SANTO ANTONIO DO ICA,AM,2002
0.5805649316041925,SAO PAULO DE OLIVENCA,AM,2002
0.1618071131047741,SILVES,AM,2002
0.5231837341929085,TAPAUA,AM,2002
0.1995760747168311,TEFE,AM,2002
0.24902411021814,SAO GABRIEL DA CACHOEIRA,AM,2002
0.0128388017118402,URUCARA,AM,2002
0.2311629811629811,URUCURITUBA,AM,2002
0.2517462165308498,ALVARAES,AM,2002
0.2585071350164654,AMATURA,AM,2002
0.6294033069734004,ANAMA,AM,2002
0.0288493794028849,BERURI,AM,2002
0.1928829293450232,BOA VISTA DE RAMOS,AM,2002
0.4881087202718007,CAAPIRANGA,AM,2002
0.2873447465592481,CAROEBE,RR,2002
0.2776688841371664,BOA VISTA,RR,2002
0.3871657754010695,IRACEMA,RR,2002
0.2762709352304728,CARACARAI,RR,2002
0.4350888963435089,AMAJARI,RR,2002
0.2810113694213473,ALTO ALEGRE,RR,2002
0.221275824574121,CANTA,RR,2002
0.2425673798277299,BONFIM,RR,2002
0.4319084697282695,RORAINOPOLIS,RR,2002
0.3403347554972104,MUCAJAI,RR,2002
0.319763624425476,UIRAMUTA,RR,2002
0.2536617842876165,NORMANDIA,RR,2002
0.2724296005239031,PACARAIMA,RR,2002
0.4215309332401258,SAO JOAO DA BALIZA,RR,2002
0.389630549518783,SAO LUIZ DO ANAUA,RR,2002
0.3744219844100938,GOIANESIA DO PARA,PA,2002
0.1965955742465204,ABAETETUBA,PA,2002
0.2541548135948495,TAILANDIA,PA,2002
0.2217901634622308,ACARA,PA,2002
0.4990974729241877,BOM JESUS DO TOCANTINS,PA,2002
0.2997912939773405,AFUA,PA,2002
0.3003975850390222,SAO JOAO DE PIRABAS,PA,2002
0.1582885329490661,ALENQUER,PA,2002
0.5806153846153846,TUCUMA,PA,2002
0.1416627524659464,ALMERIM,PA,2002
0.3191392358894866,MAE DO RIO,PA,2002
0.144730278628946,ALTAMIRA,PA,2002
0.3481992337164751,ELDORADO DO CARAJAS,PA,2002
0.2148040638606676,ANAJAS,PA,2002
0.3497164461247637,SANTA LUZIA DO PARA,PA,2002
0.367711936911803,ANANINDEUA,PA,2002
0.4704472843450479,PALESTINA DO PARA,PA,2002
0.2512220411790846,AUGUSTO CORREA,PA,2002
0.6518687775420271,IPIXUNA DO PARA,PA,2002
0.1006727534839019,AVEIRO,PA,2002
0.0313871076611542,JACAREACANGA,PA,2002
0.3085512782838672,BAGRE,PA,2002
0.0371225870318429,BRASIL NOVO,PA,2002
0.4401548672566371,BAIAO,PA,2002
0.311467819107887,SANTA BARBARA DO PARA,PA,2002
0.2143450045276184,BARCARENA,PA,2002
0.5752982107355865,AGUA AZUL DO NORTE,PA,2002
0.2909664629569733,BELEM,PA,2002
0.0423654015887025,TRAIRAO,PA,2002
0.2757837346660609,BENEVIDES,PA,2002
0.3319078947368421,PAU D ARCO,PA,2002
0.2251381215469613,BONITO,PA,2002
0.6748639825897715,ULIANOPOLIS,PA,2002
0.258622675188576,BRAGANCA,PA,2002
0.3605643044619422,AURORA DO PARA,PA,2002
0.3219669020765258,BREVES,PA,2002
0.1688922324619146,TERRA SANTA,PA,2002
0.1616840373011519,BUJARU,PA,2002
0.0923015715138253,NOVO PROGRESSO,PA,2002
0.4022070567736315,CACHOEIRA DO ARARI,PA,2002
0.2007095793208312,VITORIA DO XINGU,PA,2002
0.3162725862023618,CAMETA,PA,2002
0.2230493334235636,NOVO REPARTIMENTO,PA,2002
0.2955647821194366,CAPANEMA,PA,2002
0.3184751231108847,BREU BRANCO,PA,2002
0.1249616211237334,CAPITAO POCO,PA,2002
0.3730622989178122,SAO DOMINGOS DO ARAGUAIA,PA,2002
0.3799437574359159,CASTANHAL,PA,2002
0.1264910536779324,NOVA ESPERANCA DO PIRIA,PA,2002
0.6435416666666667,CHAVES,PA,2002
0.1179693206720233,ABEL FIGUEIREDO,PA,2002
0.2634793597304128,COLARES,PA,2002
0.1974142217802088,CUMARU DO NORTE,PA,2002
0.6620059656972409,CONCEICAO DO ARAGUAIA,PA,2002
0.2770603428034749,TERRA ALTA,PA,2002
0.2715804649486394,CURRALINHO,PA,2002
0.3377844649238292,FLORESTA DO ARAGUAIA,PA,2002
0.172078431372549,CURUCA,PA,2002
0.3079868708971554,BANNACH,PA,2002
0.6061442871936487,FARO,PA,2002
0.2613684657883552,NOVA IPIXUNA,PA,2002
0.0766002098635886,GURUPA,PA,2002
0.0507590132827324,PLACAS,PA,2002
0.3647058823529411,IGARAPE ACU,PA,2002
0.3521463232549459,MARITUBA,PA,2002
0.2582926019076543,IGARAPE-MIRI,PA,2002
0.3276055705300988,TRACUATEUA,PA,2002
0.4003647970816233,INHANGAPI,PA,2002
0.2160975609756097,QUATIPURU,PA,2002
0.3243421052631579,IRITUIA,PA,2002
0.489557034656874,CANAA DOS CARAJAS,PA,2002
0.1800248432509168,ITAITUBA,PA,2002
0.1432104872619342,ANAPU,PA,2002
0.2930612933142231,ITUPIRANGA,PA,2002
0.0378575434660684,CURUA,PA,2002
0.4226791869725425,JACUNDA,PA,2002
0.2698811700182815,CACHOEIRA DO PIRIA,PA,2002
0.0805843087936538,JURUTI,PA,2002
0.4160839160839161,PICARRA,PA,2002
0.234256926952141,LIMOEIRO DO AJURU,PA,2002
0.0662221548719503,BELTERRA,PA,2002
0.2438613384689456,MAGALHAES BARATA,PA,2002
0.2293542074363992,SAO JOAO DA PONTA,PA,2002
0.4508740706242411,MARABA,PA,2002
0.2853573213393303,SAPUCAIA,PA,2002
0.4136333553937789,MARACANA,PA,2002
0.2651431718061674,MARAPANIM,PA,2002
0.2545782821769409,MELGACO,PA,2002
0.2843976300197498,MOCAJUBA,PA,2002
0.1969550247471487,MOJU,PA,2002
0.1735137978860777,MONTE ALEGRE,PA,2002
0.3535310883563813,MUANA,PA,2002
0.2263346409687873,NOVA TIMBOTEUA,PA,2002
0.1015629607785314,OBIDOS,PA,2002
0.3512095225905542,OEIRAS DO PARA,PA,2002
0.1277357935027971,ORIXIMINA,PA,2002
0.4258908861557868,OUREM,PA,2002
0.2890102979325524,PARAGOMINAS,PA,2002
0.2666010821446138,PEIXE-BOI,PA,2002
0.4686456400742115,PONTA DE PEDRAS,PA,2002
0.1802953711963524,PORTEL,PA,2002
0.1498857845721314,PORTO DE MOZ,PA,2002
0.1012255479613481,PRAINHA,PA,2002
0.2092090179594956,PRIMAVERA,PA,2002
0.5434591043819594,SALINOPOLIS,PA,2002
0.2777954256670902,SALVATERRA,PA,2002
0.5660377358490566,SANTA CRUZ DO ARARI,PA,2002
0.3173514758665023,SANTA IZABEL DO PARA,PA,2002
0.3383442499731558,SANTA MARIA DO PARA,PA,2002
0.5364591036828872,SANTANA DO ARAGUAIA,PA,2002
0.100175854023749,SANTAREM,PA,2002
0.2141210374639769,SANTAREM NOVO,PA,2002
0.2440104690960338,SANTO ANTONIO DO TAUA,PA,2002
0.210759765345543,SAO CAETANO DE ODIVELAS,PA,2002
0.3753406737163414,SAO DOMINGOS DO CAPIM,PA,2002
0.6423173803526449,SAO FELIX DO XINGU,PA,2002
0.2630327729665478,SAO FRANCISCO DO PARA,PA,2002
0.6490066225165563,SAO JOAO DO ARAGUAIA,PA,2002
0.41427660930529,SAO MIGUEL DO GUAMA,PA,2002
0.2892156862745098,SAO SEBASTIAO DA BOA VISTA,PA,2002
0.1403084366495313,SENADOR JOSE PORFIRIO,PA,2002
0.3697009530069011,SOURE,PA,2002
0.2386653701227665,TOME ACU,PA,2002
0.6450026348146847,TUCURUI,PA,2002
0.2950869328163809,VIGIA,PA,2002
0.3275979557069847,VIZEU,PA,2002
0.3514514910608295,REDENCAO,PA,2002
0.3626478184042409,RIO MARIA,PA,2002
0.2411908103715742,XINGUARA,PA,2002
0.2219716260458348,RONDON DO PARA,PA,2002
0.0734857741316111,URUARA,PA,2002
0.0635859519408502,MEDICILANDIA,PA,2002
0.3104851665417157,SAO GERALDO DO ARAGUAIA,PA,2002
0.3326223337515683,CONCORDIA DO PARA,PA,2002
0.3504802213902002,PARAUAPEBAS,PA,2002
0.493897176673653,CURIONOPOLIS,PA,2002
0.1433183604716451,GARRAFAO DO NORTE,PA,2002
0.0516952430063168,RUROPOLIS,PA,2002
0.1173469387755102,PACAJA,PA,2002
0.4733333333333333,BREJO GRANDE DO ARAGUAIA,PA,2002
0.5892597968069666,OURILANDIA DO NORTE,PA,2002
0.2799590303857972,DOM ELISEU,PA,2002
0.4602523659305993,SANTA MARIA DAS BARREIRAS,PA,2002
0.7016806722689075,PRACUUBA,AP,2002
0.5747692307692308,AMAPA,AP,2002
0.5342569269521411,PORTO GRANDE,AP,2002
0.5974740932642487,CALCOENE,AP,2002
0.6052287581699346,ITAUBAL,AP,2002
0.4609853508785002,MACAPA,AP,2002
0.5283600493218249,CUTIAS,AP,2002
0.4283783783783784,MAZAGAO,AP,2002
0.6091228070175438,AMAPARI,AP,2002
0.7077856420626896,OIAPOQUE,AP,2002
0.4018361581920904,SERRA DO NAVIO,AP,2002
0.5189748644652539,FERREIRA GOMES,AP,2002
0.2211204759543877,VITORIA DO JARI,AP,2002
0.3345273321912475,LARANJAL DO JARI,AP,2002
0.2393460490463215,SANTANA,AP,2002
0.4289855072463768,TARTARUGALZINHO,AP,2002
0.4941496598639456,AGUA DOCE,MA,2002
0.1790097333897587,AFONSO CUNHA,MA,2002
0.058885754583921,ALTO ALEGRE DO MARANHAO,MA,2002
0.6152750071245369,ALCANTARA,MA,2002
0.1906901716787648,ALTO ALEGRE DO PINDARE,MA,2002
0.1195244055068836,ALDEIAS ALTAS,MA,2002
0.7871109887083448,APICUM ACU,MA,2002
0.1758684863523573,ALTAMIRA DO MARANHAO,MA,2002
0.8867839422643211,AMAPA DO MARANHAO,MA,2002
0.5078986587183308,ALTO PARNAIBA,MA,2002
0.1525520387795836,ARAGUANA,MA,2002
0.1072420634920634,AMARANTE DO MARANHAO,MA,2002
0.2215330084182543,BACABEIRA,MA,2002
0.6466248210549499,ANAJATUBA,MA,2002
0.7434086629001884,BACURITUBA,MA,2002
0.7380489700738437,ANAPURUS,MA,2002
0.0702258726899383,BELAGUA,MA,2002
0.6785683924169005,ARAIOSES,MA,2002
0.6675056632267807,BELA VISTA,MA,2002
0.4295034432765495,ARARI,MA,2002
0.8015297906602254,BERNARDO DO MEARIM,MA,2002
0.401862464183381,AXIXA,MA,2002
0.5270955165692007,CACHOEIRA GRANDE,MA,2002
0.3327034301093741,BACABAL,MA,2002
0.1076493339063171,DAVINOPOLIS,MA,2002
0.8353200073354117,BACURI,MA,2002
0.1746781815219162,BOM JESUS DAS SELVAS,MA,2002
0.0397629602822763,BALSAS,MA,2002
0.3307570352754657,BOM LUGAR,MA,2002
0.4898019949382164,BARAO DE GRAJAU,MA,2002
0.8159722222222222,BREJO DE AREIA,MA,2002
0.1668897813476126,BARRA DO CORDA,MA,2002
0.528672032193159,BOA VISTA DO GURUPI,MA,2002
0.1900294665945035,BARREIRINHAS,MA,2002
0.1684742830527646,BURITICUPU,MA,2002
0.5997453310696095,BENEDITO LEITE,MA,2002
0.0255296978117401,BURITIRANA,MA,2002
0.5580149946447698,BEQUIMAO,MA,2002
0.0643302928468555,CAMPESTRE DO MARANHAO,MA,2002
0.5046904315196998,BREJO,MA,2002
0.2796437659033078,CAPINZAL DO NORTE,MA,2002
0.8763511105832047,BURITI,MA,2002
0.813612979817966,CENTRAL DO MARANHAO,MA,2002
0.3458043826830572,BURITI BRAVO,MA,2002
0.8814212328767124,CENTRO DO GUILHERME,MA,2002
0.796895213454075,CAJAPIO,MA,2002
0.309560327198364,CENTRO NOVO DO MARANHAO,MA,2002
0.2670698710806939,CAJARI,MA,2002
0.0303552206673842,CIDELANDIA,MA,2002
0.5284090909090909,CANDIDO MENDES,MA,2002
0.8754890678941312,CONCEICAO DO LAGO ACU,MA,2002
0.9109726688102894,CANTANHEDE,MA,2002
0.5674778761061947,FEIRA NOVA DO MARANHAO,MA,2002
0.1342763873775843,CAROLINA,MA,2002
0.4483180428134556,FERNANDO FALCAO,MA,2002
0.8499008779382611,CARUTAPERA,MA,2002
0.3350563042274321,FORMOSA DA SERRA NEGRA,MA,2002
0.0877909602200418,CAXIAS,MA,2002
0.6588054345039733,CEDRAL,MA,2002
0.049263462931659,GOVERNADOR EDSON LOBAO,MA,2002
0.2115982215422862,CHAPADINHA,MA,2002
0.3813106796116505,GOVERNADOR LUIZ ROCHA,MA,2002
0.096027811021827,CODO,MA,2002
0.7902632323804133,GOVERNADOR NEWTON BELLO,MA,2002
0.3922281776416539,COELHO NETO,MA,2002
0.5265758091993186,GOVERNADOR NUNES FREIRE,MA,2002
0.2953885257806826,COLINAS,MA,2002
0.4626065004733354,IGARAPE DO MEIO,MA,2002
0.1688423881743136,COROATA,MA,2002
0.166758392955421,ITAIPAVA DO GRAJAU,MA,2002
0.6631439894319683,CURURUPU,MA,2002
0.5150060024009604,ITINGA DO MARANHAO,MA,2002
0.7459139784946237,DOM PEDRO,MA,2002
0.6577829277713403,JATOBA,MA,2002
0.9136647811848764,DUQUE BACELAR,MA,2002
0.248845023099538,JENIPAPO DOS VIEIRAS,MA,2002
0.662738724095896,ESPERANTINOPOLIS,MA,2002
0.8527522935779817,JUNCO DO MARANHAO,MA,2002
0.1652095942613763,FORTALEZA DOS NOGUEIRAS,MA,2002
0.9544276457883368,LAGO DOS RODRIGUES,MA,2002
0.7970266040688576,FORTUNA,MA,2002
0.7721221613155834,LAGOA DO MATO,MA,2002
0.8346124328472755,GODOFREDO VIANA,MA,2002
0.7855166051660517,LAGOA GRANDE DO MARANHAO,MA,2002
0.4781318338019369,GONCALVES DIAS,MA,2002
0.1002396166134185,LAJEADO NOVO,MA,2002
0.4494294605809129,GOVERNADOR ARCHER,MA,2002
0.699089773335713,MARACACUME,MA,2002
0.3376779627030278,GOVERNADOR EUGENIO BARROS,MA,2002
0.7219744275944098,MARAJA DO SENA,MA,2002
0.4077608142493639,GRACA ARANHA,MA,2002
0.5321733420879843,MARANHAOZINHO,MA,2002
0.1278619018776499,GRAJAU,MA,2002
0.7022407899734143,MATOES DO NORTE,MA,2002
0.5790836653386454,GUIMARAES,MA,2002
0.8895705521472392,MILAGRES DO MARANHAO,MA,2002
0.366192040890836,HUMBERTO DE CAMPOS,MA,2002
0.408371618172537,NOVA COLINAS,MA,2002
0.749427779785568,ICATU,MA,2002
0.2863818424566088,NOVA OLINDA DO MARANHAO,MA,2002
0.6771687526974536,IGARAPE GRANDE,MA,2002
0.8115034168564921,OLINDA NOVA DO MARANHAO,MA,2002
0.0366072887726752,IMPERATRIZ,MA,2002
0.1669902912621359,PAULINO NEVES,MA,2002
0.742310703500727,SAO LUIS GONZAGA DO MARANHAO,MA,2002
0.2090384615384615,PEDRO DO ROSARIO,MA,2002
0.310406913935902,ITAPECURU MIRIM,MA,2002
0.2521124331781341,PERITORO,MA,2002
0.0453048597944316,JOAO LISBOA,MA,2002
0.4568965517241379,PORTO RICO DO MARANHAO,MA,2002
0.0435077027255798,JOSELANDIA,MA,2002
0.1777683495969452,PRESIDENTE MEDICI,MA,2002
0.5367821279476476,LAGO DA PEDRA,MA,2002
0.8229835831548894,PRESIDENTE SARNEY,MA,2002
0.749224405377456,LAGO DO JUNCO,MA,2002
0.4420062695924764,RAPOSA,MA,2002
0.8367841820555867,LAGO VERDE,MA,2002
0.0365733113673805,RIBAMAR FIQUENE,MA,2002
0.4496388443017656,LIMA CAMPOS,MA,2002
0.0301042068699343,SANTA FILOMENA DO MARANHAO,MA,2002
0.0300027525461051,LORETO,MA,2002
0.8694998119593832,SANTANA DO MARANHAO,MA,2002
0.8615205585725368,LUIS DOMINGUES DO MARANHAO,MA,2002
0.8327750579747488,SANTO AMARO DO MARANHAO,MA,2002
0.8373602596465921,MAGALHAES DE ALMEIDA,MA,2002
0.5053799596503026,SAO DOMINGOS DO AZEITAO,MA,2002
0.8064254421547947,MATA ROMA,MA,2002
0.1064566929133858,SAO FRANCISCO DO BREJAO,MA,2002
0.5077456933944726,MATINHA,MA,2002
0.651508226691042,SAO JOAO DO CARU,MA,2002
0.2486748618472989,MATOES,MA,2002
0.4148936170212766,SAO JOAO DO PARAISO,MA,2002
0.7635481635481636,MIRADOR,MA,2002
0.2079229122055674,SAO JOAO DO SOTER,MA,2002
0.4137360364087712,MIRINZAL,MA,2002
0.0798458149779735,SAO JOSE DOS BASILIOS,MA,2002
0.6310465116279069,MONCAO,MA,2002
0.0435878054925674,SAO PEDRO DA AGUA BRANCA,MA,2002
0.1862292051756007,MONTES ALTOS,MA,2002
0.2880549682875264,SAO PEDRO DOS CRENTES,MA,2002
0.731942530997835,MORROS,MA,2002
0.7275193798449613,SAO RAIMUNDO DA DOCA BEZERRA,MA,2002
0.6850715746421268,NINA RODRIGUES,MA,2002
0.9069148936170212,SAO ROBERTO,MA,2002
0.9155326137963398,NOVA IORQUE,MA,2002
0.439867598381758,SATUBINHA,MA,2002
0.5687791861240827,OLHO D AGUA DAS CUNHAS,MA,2002
0.2533836953100409,SENADOR ALEXANDRE COSTA,MA,2002
0.2519959232206556,PACO DO LUMIAR,MA,2002
0.027877482651352,SENADOR LA ROQUE,MA,2002
0.774517032886005,PALMEIRANDIA,MA,2002
0.4762666666666666,SERRANO DO MARANHAO,MA,2002
0.9064268645453402,PARAIBANO,MA,2002
0.7854117647058824,SUCUPIRA DO RIACHAO,MA,2002
0.1614545454545454,PARNARAMA,MA,2002
0.1081651497163962,TRIZIDELA DO VALE,MA,2002
0.9059437243123616,PASSAGEM FRANCA,MA,2002
0.4004246284501062,TUFILANDIA,MA,2002
0.7559322033898305,PASTOS BONS,MA,2002
0.7987507319929729,TURILANDIA,MA,2002
0.1868010323214944,PEDREIRAS,MA,2002
0.0207597173144876,VILA NOVA DOS MARTIRIOS,MA,2002
0.0446747069814846,PENALVA,MA,2002
0.7668789808917198,PERI MIRIM,MA,2002
0.4144,PINDARE MIRIM,MA,2002
0.2994442238983724,PINHEIRO,MA,2002
0.7402166703515366,PIO XII,MA,2002
0.9004162664105028,PIRAPEMAS,MA,2002
0.6959128732256485,POCAO DE PEDRAS,MA,2002
0.0566263458726571,PORTO FRANCO,MA,2002
0.1439550892200762,PRESIDENTE DUTRA,MA,2002
0.7860786078607861,PRESIDENTE JUSCELINO,MA,2002
0.6105941302791696,PRESIDENTE VARGAS,MA,2002
0.8771360588362536,PRIMEIRA CRUZ,MA,2002
0.2535646038512421,RIACHAO,MA,2002
0.417985012489592,SAO JOSE DE RIBAMAR,MA,2002
0.1891092959937767,ROSARIO,MA,2002
0.058291093410572,SAMBAIBA,MA,2002
0.6738712776176753,SANTA HELENA,MA,2002
0.2560532422610447,SANTA LUZIA,MA,2002
0.7227397260273972,SANTA QUITERIA DO MARANHAO,MA,2002
0.4000474833808167,SANTA RITA,MA,2002
0.1144988647421342,SANTO ANTONIO DOS LOPES,MA,2002
0.7068071872840359,SAO BENEDITO DO RIO PRETO,MA,2002
0.6408225316050568,SAO BENTO,MA,2002
0.6754117647058824,SAO BERNARDO,MA,2002
0.8164813314677075,SAO DOMINGOS DO MARANHAO,MA,2002
0.257321171387422,SAO FELIX DE BALSAS,MA,2002
0.7689005485332697,SAO FRANCISCO DO MARANHAO,MA,2002
0.5355185143752098,SAO JOAO BATISTA,MA,2002
0.6495260663507109,SAO JOAO DOS PATOS,MA,2002
0.2135218333750526,SAO LUIS,MA,2002
0.5573530607267702,SAO MATEUS DO MARANHAO,MA,2002
0.1978482859226841,SAO RAIMUNDO DAS MANGABEIRAS,MA,2002
0.7385132040909784,SAO VICENTE FERRER,MA,2002
0.4028681253696037,SITIO NOVO,MA,2002
0.504364694471387,SUCUPIRA DO NORTE,MA,2002
0.3859790491539081,TASSO FRAGOSO,MA,2002
0.4623021196672927,TIMBIRAS,MA,2002
0.6663625183480779,TIMON,MA,2002
0.0903898329287448,TUNTUM,MA,2002
0.5895646740262446,TURIACU,MA,2002
0.4151035322777101,TUTOIA,MA,2002
0.3629930546455248,URBANO SANTOS,MA,2002
0.7639751552795031,VARGEM GRANDE,MA,2002
0.1851981351981352,VIANA,MA,2002
0.3565919608021051,VITORIA DO MEARIM,MA,2002
0.3659269737423747,VITORINO FREIRE,MA,2002
0.3840481565086531,BOM JARDIM,MA,2002
0.1092593827078194,SANTA INES,MA,2002
0.7608946608946608,PAULO RAMOS,MA,2002
0.1407370071684587,ACAILANDIA,MA,2002
0.0860784101954854,ESTREITO,MA,2002
0.7239780353874313,SANTA LUZIA DO PARUA,MA,2002
0.3799490622829358,ARAME,MA,2002
0.6347615198059822,MIRANDA DO NORTE,MA,2002
0.4432186034220783,ZE DOCA,MA,2002
0.3377127500746491,BRASILEIRA,PI,2002
0.0283529786556228,AGRICOLANDIA,PI,2002
0.1336166194523135,ALEGRETE DO PIAUI,PI,2002
0.3602919708029197,AGUA BRANCA,PI,2002
0.3826241134751773,BAIXA GRANDE DO RIBEIRO,PI,2002
0.3893460372455608,ALTO LONGA,PI,2002
0.369428750784683,BOM PRINCIPIO DO PIAUI,PI,2002
0.1436014327580592,ALTOS,PI,2002
0.7569704535996671,BONFIM DO PIAUI,PI,2002
0.3798294697575273,AMARANTE,PI,2002
0.0237370663420572,BURITI DOS MONTES,PI,2002
0.2734895191122071,ANGICAL DO PIAUI,PI,2002
0.21619113894688,CABECEIRAS DO PIAUI,PI,2002
0.6266223966193782,ANISIO DE ABREU,PI,2002
0.2586336336336336,CALDEIRAO GRANDE DO PIAUI,PI,2002
0.2506932889628397,ANTONIO ALMEIDA,PI,2002
0.5781006746237675,CANAVIEIRA,PI,2002
0.0200351493848857,AROAZES,PI,2002
0.1062300319488818,COIVARAS,PI,2002
0.6161904761904762,ARRAIAL,PI,2002
0.538400318344608,COLONIA DO GURGUEIA,PI,2002
0.6137901861252115,AVELINO LOPES,PI,2002
0.5409504550050556,COLONIA DO PIAUI,PI,2002
0.1105777777777777,BARRAS,PI,2002
0.7853441894892672,CORONEL JOSE DIAS,PI,2002
0.2574728260869565,BARREIRAS DO PIAUI,PI,2002
