QT_VOTOS_NOMINAIS,NM_MUNICIPIO,SG_UF
0.4807111707480711,AMAJARI,RR
0.357203461734261,ALTO ALEGRE,RR
0.2767306995288148,CANTA,RR
0.31203111975548764,BONFIM,RR
0.47322421738439535,RORAINOPOLIS,RR
0.3971119133574007,MUCAJAI,RR
0.3315824031516743,UIRAMUTA,RR
0.26165113182423433,NORMANDIA,RR
0.29273084479371314,PACARAIMA,RR
0.45927997203774906,SAO JOAO DA BALIZA,RR
0.4827693262961813,SAO LUIZ DO ANAUA,RR
0.6995640110978993,GOIANESIA DO PARA,PA
0.4556323220186242,ABAETETUBA,PA
0.8597843988621051,TAILANDIA,PA
0.5917764816014978,ACARA,PA
0.6092057761732852,BOM JESUS DO TOCANTINS,PA
0.4731663685152057,AFUA,PA
0.6561625681048446,SAO JOAO DE PIRABAS,PA
0.5215873191819542,ALENQUER,PA
0.6887179487179487,TUCUMA,PA
0.2863316110850164,ALMERIM,PA
0.37011033099297896,MAE DO RIO,PA
0.4589538943917908,ALTAMIRA,PA
0.46590038314176246,ELDORADO DO CARAJAS,PA
0.7174649250120948,ANAJAS,PA
0.3851970335902283,SANTA LUZIA DO PARA,PA
0.4389167875609121,ANANINDEUA,PA
0.4836261980830671,PALESTINA DO PARA,PA
0.25907272996593095,AUGUSTO CORREA,PA
0.6956095968663294,IPIXUNA DO PARA,PA
0.29481018740989906,AVEIRO,PA
0.24873439082011475,JACAREACANGA,PA
0.4258007640317367,BAGRE,PA
0.39514931529450587,BRASIL NOVO,PA
0.7051991150442478,BAIAO,PA
0.3519061583577713,SANTA BARBARA DO PARA,PA
0.32376245095079986,BARCARENA,PA
0.7224155069582505,AGUA AZUL DO NORTE,PA
0.3975913869333824,BELEM,PA
0.147396293027361,TRAIRAO,PA
0.3062244434348024,BENEVIDES,PA
0.39769736842105263,PAU D ARCO,PA
0.30860299921073403,BONITO,PA
0.735582154515778,ULIANOPOLIS,PA
0.3026429435135602,BRAGANCA,PA
0.5021325459317585,AURORA DO PARA,PA
0.37799093496363445,BREVES,PA
0.44385931916494265,TERRA SANTA,PA
0.26371365880416897,BUJARU,PA
0.3463298189775214,NOVO PROGRESSO,PA
0.5556846232031364,CACHOEIRA DO ARARI,PA
0.4969589457678662,VITORIA DO XINGU,PA
0.600510244338655,CAMETA,PA
0.9318535562022061,NOVO REPARTIMENTO,PA
0.4184548523534205,CAPANEMA,PA
0.5287824758023434,BREU BRANCO,PA
0.14927847712618975,CAPITAO POCO,PA
0.4166422930681486,SAO DOMINGOS DO ARAGUAIA,PA
0.4003677398420882,CASTANHAL,PA
0.5524353876739563,NOVA ESPERANCA DO PIRIA,PA
0.6497916666666667,CHAVES,PA
0.4587289992695398,ABEL FIGUEIREDO,PA
0.6038331929233361,COLARES,PA
0.2262555942317255,CUMARU DO NORTE,PA
0.763547104151131,CONCEICAO DO ARAGUAIA,PA
0.5552946701103545,TERRA ALTA,PA
0.3384393584429627,CURRALINHO,PA
0.47902952792928344,FLORESTA DO ARAGUAIA,PA
0.2727058823529412,CURUCA,PA
0.3462800875273523,BANNACH,PA
0.6817397307559544,FARO,PA
0.47598810029749256,NOVA IPIXUNA,PA
0.6372857642532354,GURUPA,PA
0.36978178368121445,PLACAS,PA
0.44246575342465755,IGARAPE ACU,PA
0.4225457260171706,MARITUBA,PA
0.4882551131780003,IGARAPE-MIRI,PA
0.4202605570530099,TRACUATEUA,PA
0.4461924304605563,INHANGAPI,PA
0.24024390243902438,QUATIPURU,PA
0.38363486842105265,IRITUIA,PA
0.7314666054624742,CANAA DOS CARAJAS,PA
0.3191470483851887,ITAITUBA,PA
0.6507543903042295,ANAPU,PA
0.45738133378298623,ITUPIRANGA,PA
0.7347167694896243,CURUA,PA
0.5973493403066682,JACUNDA,PA
0.3039305301645338,CACHOEIRA DO PIRIA,PA
0.4459707845603173,JURUTI,PA
0.4723458359821996,PICARRA,PA
0.7200053029298688,LIMOEIRO DO AJURU,PA
0.26125170480375814,BELTERRA,PA
0.6651420317766009,MAGALHAES BARATA,PA
0.2677103718199609,SAO JOAO DA PONTA,PA
0.5464479965403104,MARABA,PA
0.5157421289355323,SAPUCAIA,PA
0.46583388484447386,MARACANA,PA
0.5738803230543319,MARAPANIM,PA
0.3002321382512252,MELGACO,PA
0.46807109940750496,MOCAJUBA,PA
0.34726705401334196,MOJU,PA
0.34788846908030036,MONTE ALEGRE,PA
0.4960413807663887,MUANA,PA
0.27528568991983626,NOVA TIMBOTEUA,PA
0.44158065467413743,OBIDOS,PA
0.5174708818635607,OEIRAS DO PARA,PA
0.44395917165570714,ORIXIMINA,PA
0.45837275307473985,OUREM,PA
0.36738463957236067,PARAGOMINAS,PA
0.323413674372848,PEIXE-BOI,PA
0.5689548546691404,PONTA DE PEDRAS,PA
0.27088908712459114,PORTEL,PA
0.436302934457916,PORTO DE MOZ,PA
0.3716709875088381,PRAINHA,PA
0.28639663737103555,PRIMAVERA,PA
0.6063446286950253,SALINOPOLIS,PA
0.48109911054637866,SALVATERRA,PA
0.5718432510885341,SANTA CRUZ DO ARARI,PA
0.3531901216049713,SANTA IZABEL DO PARA,PA
0.5163749597337056,SANTA MARIA DO PARA,PA
0.5584972637183848,SANTANA DO ARAGUAIA,PA
0.20421701431207995,SANTAREM,PA
0.28933717579250723,SANTAREM NOVO,PA
0.31799879202738074,SANTO ANTONIO DO TAUA,PA
0.27614823293747315,SAO CAETANO DE ODIVELAS,PA
0.37566772048402924,SAO DOMINGOS DO CAPIM,PA
0.7704659949622166,SAO FELIX DO XINGU,PA
0.27237221939208694,SAO FRANCISCO DO PARA,PA
0.6578366445916115,SAO JOAO DO ARAGUAIA,PA
0.502740599107712,SAO MIGUEL DO GUAMA,PA
0.603641456582633,SAO SEBASTIAO DA BOA VISTA,PA
0.4315089204717266,SENADOR JOSE PORFIRIO,PA
0.5266732391280534,SOURE,PA
0.27537376929621976,TOME ACU,PA
0.8228526260319691,TUCURUI,PA
0.3944387229660144,VIGIA,PA
0.3455990914253265,VIZEU,PA
0.3862009424799453,REDENCAO,PA
0.5943998912600245,RIO MARIA,PA
0.48186451946516956,XINGUARA,PA
0.5753364859949073,RONDON DO PARA,PA
0.517542328504102,URUARA,PA
0.5173136167590882,MEDICILANDIA,PA
0.31626860876084395,SAO GERALDO DO ARAGUAIA,PA
0.39360100376411544,CONCORDIA DO PARA,PA
0.4591567637961908,PARAUAPEBAS,PA
0.5385279250400691,CURIONOPOLIS,PA
0.16016282987085906,GARRAFAO DO NORTE,PA
0.28593528425937864,RUROPOLIS,PA
0.5248144712430427,PACAJA,PA
0.5503333333333333,BREJO GRANDE DO ARAGUAIA,PA
0.7148040638606676,OURILANDIA DO NORTE,PA
0.7033970638443154,DOM ELISEU,PA
0.5,SANTA MARIA DAS BARREIRAS,PA
0.8592436974789915,PRACUUBA,AP
0.7498461538461538,AMAPA,AP
0.6385390428211587,PORTO GRANDE,AP
0.7519430051813472,CALCOENE,AP
0.7124183006535948,ITAUBAL,AP
0.5525684395630598,MACAPA,AP
0.7281134401972873,CUTIAS,AP
0.5180743243243243,MAZAGAO,AP
0.712280701754386,AMAPARI,AP
0.7672396359959555,OIAPOQUE,AP
0.4978813559322034,SERRA DO NAVIO,AP
0.5751601774273041,FERREIRA GOMES,AP
0.28358948934060485,VITORIA DO JARI,AP
0.38895810621398536,LARANJAL DO JARI,AP
0.37384196185286106,SANTANA,AP
0.6247987117552335,TARTARUGALZINHO,AP
0.8699319727891156,AGUA DOCE,MA
0.8844688954718578,AFONSO CUNHA,MA
0.3466149506346968,ALTO ALEGRE DO MARANHAO,MA
0.7386719863208892,ALCANTARA,MA
0.07351077313054499,ALTO ALEGRE DO PINDARE,MA
0.8541927409261577,ALDEIAS ALTAS,MA
0.7135775268521068,APICUM ACU,MA
0.7140198511166254,ALTAMIRA DO MARANHAO,MA
0.9269282814614344,AMAPA DO MARANHAO,MA
0.35767511177347244,ALTO PARNAIBA,MA
0.21271742229826063,ARAGUANA,MA
0.21299603174603174,AMARANTE DO MARANHAO,MA
0.5928223305272485,BACABEIRA,MA
0.5707521198105936,ANAJATUBA,MA
0.7923728813559322,BACURITUBA,MA
0.7456276719782355,ANAPURUS,MA
0.9047227926078029,BELAGUA,MA
0.81832865765536,ARAIOSES,MA
0.6735464384596023,BELA VISTA,MA
0.44028633562885106,ARARI,MA
0.8965378421900161,BERNARDO DO MEARIM,MA
0.7005730659025788,AXIXA,MA
0.6261208576998051,CACHOEIRA GRANDE,MA
0.43002347821107484,BACABAL,MA
0.22238934250107434,DAVINOPOLIS,MA
0.6088391710984778,BACURI,MA
0.4948671989571452,BOM JESUS DAS SELVAS,MA
0.042296209173979915,BALSAS,MA
0.8658343242172017,BOM LUGAR,MA
0.6526723239541462,BARAO DE GRAJAU,MA
0.8033459595959596,BREJO DE AREIA,MA
0.2592964450394169,BARRA DO CORDA,MA
0.6644869215291751,BOA VISTA DO GURUPI,MA
0.7302904564315352,BARREIRINHAS,MA
0.4195222569698583,BURITICUPU,MA
0.8887945670628183,BENEDITO LEITE,MA
0.12122264675234456,BURITIRANA,MA
0.7669879804831607,BEQUIMAO,MA
0.12914066250600095,CAMPESTRE DO MARANHAO,MA
0.6163673724649334,BREJO,MA
0.45674300254452926,CAPINZAL DO NORTE,MA
0.8980876588668488,BURITI,MA
0.8270676691729323,CENTRAL DO MARANHAO,MA
0.6650187065740246,BURITI BRAVO,MA
0.6870719178082192,CENTRO DO GUILHERME,MA
0.4970245795601552,CAJAPIO,MA
0.6137525562372188,CENTRO NOVO DO MARANHAO,MA
0.4704758873149769,CAJARI,MA
0.3756727664155005,CIDELANDIA,MA
0.7729048295454546,CANDIDO MENDES,MA
0.5070195627157652,CONCEICAO DO LAGO ACU,MA
0.9228295819935691,CANTANHEDE,MA
0.5870206489675516,FEIRA NOVA DO MARANHAO,MA
0.29042437431991297,CAROLINA,MA
0.5079510703363914,FERNANDO FALCAO,MA
0.8988954970263382,CARUTAPERA,MA
0.3424404652021414,FORMOSA DA SERRA NEGRA,MA
0.503920522188924,CAXIAS,MA
0.7077672391694437,CEDRAL,MA
0.1953634387829027,GOVERNADOR EDSON LOBAO,MA
0.4826695988908543,CHAPADINHA,MA
0.8466019417475729,GOVERNADOR LUIZ ROCHA,MA
0.3094831025246481,CODO,MA
0.8058307387489386,GOVERNADOR NEWTON BELLO,MA
0.8980985196528841,COELHO NETO,MA
0.7034071550255536,GOVERNADOR NUNES FREIRE,MA
0.8754538852578069,COLINAS,MA
0.3941306405806248,IGARAPE DO MEIO,MA
0.2585909003647533,COROATA,MA
0.18436984039625756,ITAIPAVA DO GRAJAU,MA
0.642998678996037,CURURUPU,MA
0.5545018007202881,ITINGA DO MARANHAO,MA
0.8464516129032258,DOM PEDRO,MA
0.8482039397450754,JATOBA,MA
0.9505805299196189,DUQUE BACELAR,MA
0.2622847543049139,JENIPAPO DOS VIEIRAS,MA
0.7750237031017202,ESPERANTINOPOLIS,MA
0.8550458715596331,JUNCO DO MARANHAO,MA
0.18717776283344542,FORTALEZA DOS NOGUEIRAS,MA
0.9598272138228942,LAGO DOS RODRIGUES,MA
0.8951486697965572,FORTUNA,MA
0.9566692769511876,LAGOA DO MATO,MA
0.9363008442056792,GODOFREDO VIANA,MA
0.7850553505535055,LAGOA GRANDE DO MARANHAO,MA
0.8117775695095283,GONCALVES DIAS,MA
0.0626996805111821,LAJEADO NOVO,MA
0.47199170124481327,GOVERNADOR ARCHER,MA
0.7885061574156702,MARACACUME,MA
0.8728694605975537,GOVERNADOR EUGENIO BARROS,MA
0.7478441867380315,MARAJA DO SENA,MA
0.42970737913486007,GRACA ARANHA,MA
0.9067629678266579,MARANHAOZINHO,MA
0.19448818897637796,GRAJAU,MA
0.728826433725788,MATOES DO NORTE,MA
0.6932270916334662,GUIMARAES,MA
0.8997955010224948,MILAGRES DO MARANHAO,MA
0.6338079591091639,HUMBERTO DE CAMPOS,MA
0.42725880551301687,NOVA COLINAS,MA
0.7146126972653897,ICATU,MA
0.6945927903871829,NOVA OLINDA DO MARANHAO,MA
0.6076823478636167,IGARAPE GRANDE,MA
0.7929954441913439,OLINDA NOVA DO MARANHAO,MA
0.22591926785422456,IMPERATRIZ,MA
0.7447988904299584,PAULINO NEVES,MA
0.755284643775864,SAO LUIS GONZAGA DO MARANHAO,MA
0.713076923076923,PEDRO DO ROSARIO,MA
0.31664866162525507,ITAPECURU MIRIM,MA
0.31539920675978617,PERITORO,MA
0.21225426604131326,JOAO LISBOA,MA
0.48052362707535123,PORTO RICO DO MARANHAO,MA
0.4338919925512104,JOSELANDIA,MA
0.8184132371658889,PRESIDENTE MEDICI,MA
0.5282071533340855,LAGO DA PEDRA,MA
0.8370211753509398,PRESIDENTE SARNEY,MA
0.8552223371251293,LAGO DO JUNCO,MA
0.6291797283176593,RAPOSA,MA
0.8088043275508301,LAGO VERDE,MA
0.071499176276771,RIBAMAR FIQUENE,MA
0.5648073836276083,LIMA CAMPOS,MA
0.27788498649170207,SANTA FILOMENA DO MARANHAO,MA
0.5871180842279108,LORETO,MA
0.8826626551335088,SANTANA DO MARANHAO,MA
0.9038013964313422,LUIS DOMINGUES DO MARANHAO,MA
0.8662715794898223,SANTO AMARO DO MARANHAO,MA
0.9157951676884241,MAGALHAES DE ALMEIDA,MA
0.9384667114996638,SAO DOMINGOS DO AZEITAO,MA
0.8344961869219536,MATA ROMA,MA
0.2544881889763779,SAO FRANCISCO DO BREJAO,MA
0.7173131738753253,MATINHA,MA
0.6837294332723949,SAO JOAO DO CARU,MA
0.3067553851358972,MATOES,MA
0.07718951014349332,SAO JOAO DO PARAISO,MA
0.8715176715176716,MIRADOR,MA
0.5059957173447538,SAO JOAO DO SOTER,MA
0.5459247000413736,MIRINZAL,MA
0.9143722466960352,SAO JOSE DOS BASILIOS,MA
0.6476744186046511,MONCAO,MA
0.37339380196523053,SAO PEDRO DA AGUA BRANCA,MA
0.30753234750462105,MONTES ALTOS,MA
0.10570824524312897,SAO PEDRO DOS CRENTES,MA
0.7161975988978547,MORROS,MA
0.737984496124031,SAO RAIMUNDO DA DOCA BEZERRA,MA
0.5309304703476483,NINA RODRIGUES,MA
0.9157801418439716,SAO ROBERTO,MA
0.9249178789300798,NOVA IORQUE,MA
0.9389481426995219,SATUBINHA,MA
0.838692461641094,OLHO D AGUA DAS CUNHAS,MA
0.40572867485048786,SENADOR ALEXANDRE COSTA,MA
0.3661882113130627,PACO DO LUMIAR,MA
0.19430485762144054,SENADOR LA ROQUE,MA
0.7585901784397582,PALMEIRANDIA,MA
0.5184,SERRANO DO MARANHAO,MA
0.9197585209407622,PARAIBANO,MA
0.9444705882352942,SUCUPIRA DO RIACHAO,MA
0.6889090909090909,PARNARAMA,MA
0.7076902783273974,TRIZIDELA DO VALE,MA
0.9061018020866266,PASSAGEM FRANCA,MA
0.7991507430997877,TUFILANDIA,MA
0.7710323574730354,PASTOS BONS,MA
0.8077298457934804,TURILANDIA,MA
0.3767358977510139,PEDREIRAS,MA
0.18462897526501768,VILA NOVA DOS MARTIRIOS,MA
0.22209954136232377,PENALVA,MA
0.7354564755838641,PERI MIRIM,MA
0.3336,PINDARE MIRIM,MA
0.4798729654624851,PINHEIRO,MA
0.7470705284103472,PIO XII,MA
0.9085814921549792,PIRAPEMAS,MA
0.8313754282917278,POCAO DE PEDRAS,MA
0.07550179449687625,PORTO FRANCO,MA
0.6510726458597875,PRESIDENTE DUTRA,MA
0.7602760276027603,PRESIDENTE JUSCELINO,MA
0.49463135289906945,PRESIDENTE VARGAS,MA
0.8429591174561972,PRIMEIRA CRUZ,MA
0.2118183154490666,RIACHAO,MA
0.5066611157368859,SAO JOSE DE RIBAMAR,MA
0.6284714119019836,ROSARIO,MA
0.22338884866039102,SAMBAIBA,MA
0.868299711815562,SANTA HELENA,MA
0.3932746617627742,SANTA LUZIA,MA
0.7305205479452055,SANTA QUITERIA DO MARANHAO,MA
0.5446343779677113,SANTA RITA,MA
0.3859876743431722,SANTO ANTONIO DOS LOPES,MA
0.6611955770559779,SAO BENEDITO DO RIO PRETO,MA
0.49063850216034566,SAO BENTO,MA
0.7643529411764706,SAO BERNARDO,MA
0.9146476176448929,SAO DOMINGOS DO MARANHAO,MA
0.42150744119059047,SAO FELIX DE BALSAS,MA
0.9072263295969473,SAO FRANCISCO DO MARANHAO,MA
0.8198903680501175,SAO JOAO BATISTA,MA
0.6919431279620853,SAO JOAO DOS PATOS,MA
0.3467083504204769,SAO LUIS,MA
0.6140151207218926,SAO MATEUS DO MARANHAO,MA
0.2724288840262582,SAO RAIMUNDO DAS MANGABEIRAS,MA
0.6208212486643261,SAO VICENTE FERRER,MA
0.6160555884092254,SITIO NOVO,MA
0.5290979631425801,SUCUPIRA DO NORTE,MA
0.702256244963739,TASSO FRAGOSO,MA
0.5130131473034613,TIMBIRAS,MA
0.8600190423295117,TIMON,MA
0.4203912608881908,TUNTUM,MA
0.6014372005832118,TURIACU,MA
0.8858302882663419,TUTOIA,MA
0.8354082033809461,URBANO SANTOS,MA
0.6977494555134307,VARGEM GRANDE,MA
0.2606060606060606,VIANA,MA
0.30187823246529355,VITORIA DO MEARIM,MA
0.7566970205994165,VITORINO FREIRE,MA
0.42061700526711815,BOM JARDIM,MA
0.20888607426171588,SANTA INES,MA
0.7891774891774892,PAULO RAMOS,MA
0.18677195340501793,ACAILANDIA,MA
0.30230046441300357,ESTREITO,MA
0.6235509456985967,SANTA LUZIA DO PARUA,MA
0.6751562861773559,ARAME,MA
0.6716248989490703,MIRANDA DO NORTE,MA
0.588954218140979,ZE DOCA,MA
0.3902657509704389,BRASILEIRA,PI
0.37464160560688115,AGRICOLANDIA,PI
0.39848914069877245,ALEGRETE DO PIAUI,PI
0.6312408759124087,AGUA BRANCA,PI
0.8333333333333334,BAIXA GRANDE DO RIBEIRO,PI
0.6564169193012849,ALTO LONGA,PI
0.39108600125549275,BOM PRINCIPIO DO PIAUI,PI
0.3652230543796809,ALTOS,PI
0.7732001664585935,BONFIM DO PIAUI,PI
0.5029309885424993,AMARANTE,PI
0.11716372489348752,BURITI DOS MONTES,PI
0.3408138101109741,ANGICAL DO PIAUI,PI
0.4036186499652053,CABECEIRAS DO PIAUI,PI
0.6320555387865983,ANISIO DE ABREU,PI
0.371996996996997,CALDEIRAO GRANDE DO PIAUI,PI
0.5945646145313367,ANTONIO ALMEIDA,PI
0.8915412558380903,CANAVIEIRA,PI
0.06115992970123023,AROAZES,PI
0.3494408945686901,COIVARAS,PI
0.6276190476190476,ARRAIAL,PI
0.578591325109431,COLONIA DO GURGUEIA,PI
0.8574450084602369,AVELINO LOPES,PI
0.6889113582743512,COLONIA DO PIAUI,PI
0.5493925925925925,BARRAS,PI
0.7897853441894893,CORONEL JOSE DIAS,PI
0.27785326086956524,BARREIRAS DO PIAUI,PI
0.7726063829787234,FARTURA DO PIAUI,PI
0.22479484173505276,BARRO DURO,PI
0.8350680544435548,JACOBINA DO PIAUI,PI
0.7027892951375802,BATALHA,PI
0.3101145038167939,JARDIM DO MULATO,PI
0.359984770607272,BENEDITINOS,PI
0.14060676779463244,LAGOA ALEGRE,PI
0.22478829869130101,BERTOLINIA,PI
0.22007912957467854,LAGOA DO BARRO DO PIAUI,PI
0.48831092928112213,BOCAINA,PI
0.37865168539325844,MARCOLANDIA,PI
0.5450662739322533,BOM JESUS,PI
0.5715811965811965,PATOS DO PIAUI,PI
0.3850502512562814,BURITI DOS LOPES,PI
0.3458333333333333,PASSAGEM FRANCA DO PIAUI,PI
0.5891385767790263,CAMPINAS DO PIAUI,PI
0.011124121779859485,QUEIMADA NOVA,PI
0.2716427921237963,CAMPO MAIOR,PI
0.05385556915544676,SANTA CRUZ DOS MILAGRES,PI
0.7590030867726077,CANTO DO BURITI,PI
0.8138211382113821,SANTA ROSA DO PIAUI,PI
0.4291790727350064,CAPITAO DE CAMPOS,PI
0.08667805294619983,SANTANA DO PIAUI,PI
0.7442552041092187,CARACOL,PI
0.8344793713163065,SAO BRAZ DO PIAUI,PI
0.16952547890321773,CASTELO DO PIAUI,PI
0.6779339156855299,SAO JOSE DO DIVINO,PI
0.3137574768896139,COCAL,PI
0.6014676113360324,SIGEFREDO PACHECO,PI
0.36823802163833075,CONCEICAO DO CANINDE,PI
0.7936445664966654,SAO LOURENCO DO PIAUI,PI
0.7501296008294454,CORRENTE,PI
0.6736077481840194,VARZEA BRANCA,PI
0.842,CRISTALANDIA DO PIAUI,PI
0.8870320855614974,BARRA D ALCANTARA,PI
0.7347333517546284,CRISTINO CASTRO,PI
0.2764277035236938,BELA VISTA DO PIAUI,PI
0.4155759162303665,CURIMATA,PI
0.8873797396717601,BREJO DO PIAUI,PI
0.1753711790393013,DEMERVAL LOBAO,PI
0.47920927062031354,BOA HORA,PI
0.4538632573652029,DOM EXPEDITO LOPES,PI
0.8949489521762494,DOM INOCENCIO,PI
0.18510246978455072,ELESBAO VELOSO,PI
0.8214480130647795,CAPITAO GERVASIO OLIVEIRA,PI
0.6463860933211345,ELISEU MARTINS,PI
0.6040609137055838,CAMPO GRANDE DO PIAUI,PI
0.602820290048787,ESPERANTINA,PI
0.256978289765175,CAMPO LARGO DO PIAUI,PI
0.32310315430520037,FLORES DO PIAUI,PI
0.7837017771998266,CURRAIS,PI
0.3006922976444464,FLORIANO,PI
0.6117136659436009,GEMINIANO,PI
0.6149383611312546,FRANCINOPOLIS,PI
0.8749168330006654,GUARIBAS,PI
0.6103685702713649,FRANCISCO AYRES,PI
0.6327970646344906,ILHA GRANDE,PI
0.8498109130199892,FRANCISCO SANTOS,PI
0.6041869522882181,JUREMA,PI
0.5485447678293712,FRONTEIRAS,PI
0.22716535433070867,LAGOA DE SAO FRANCISCO,PI
0.6317790167257983,GILBUES,PI
0.8678552700576823,MORRO CABECA NO TEMPO,PI
0.8089456869009585,GUADALUPE,PI
0.3998272884283247,NOVO SANTO ANTONIO,PI
0.4542190305206463,HUGO NAPOLEAO,PI
0.2865755627009646,NOSSA SENHORA DE NAZARE,PI
