QT_VOTOS_NOMINAIS,NM_MUNICIPIO,SG_UF
0.4914238479024592,MAGALHÃES BARATA,PA
0.12650602409638553,SÃO JOÃO DA PONTA,PA
0.21314262852570515,MARABÁ,PA
0.5280172413793104,SAPUCAIA,PA
0.26410537870472006,MARACANÃ,PA
0.06012689116642265,MOJUÍ DOS CAMPOS,PA
0.18364895421141889,MARAPANIM,PA
0.4947384953667347,MELGAÇO,PA
0.23792305467168065,MOCAJUBA,PA
0.2867545199445885,MOJU,PA
0.17542372881355933,MONTE ALEGRE,PA
0.1670998318299954,MUANÁ,PA
0.065614965796454,NOVA TIMBOTEUA,PA
0.48052077121844566,ÓBIDOS,PA
0.27504028496310745,OEIRAS DO PARÁ,PA
0.3023319082782744,ORIXIMINÁ,PA
0.17059655741570384,OURÉM,PA
0.1421840565392507,PARAGOMINAS,PA
0.3906832298136646,PEIXE-BOI,PA
0.2603050662792809,PONTA DE PEDRAS,PA
0.20015182186234817,PORTEL,PA
0.45309785755645626,PORTO DE MOZ,PA
0.4149972718060644,PRAINHA,PA
0.42787244811877845,PRIMAVERA,PA
0.12191408374116368,SALINÓPOLIS,PA
0.35537682454572533,SALVATERRA,PA
0.29743589743589743,SANTA CRUZ DO ARARI,PA
0.28007865306624063,SANTA ISABEL DO PARÁ,PA
0.32737893667456824,SANTA MARIA DO PARÁ,PA
0.21931606568478076,SANTANA DO ARAGUAIA,PA
0.09347883748247508,SANTARÉM,PA
0.25671641791044775,SANTARÉM NOVO,PA
0.27048510511849044,SANTO ANTÔNIO DO TAUÁ,PA
0.2036183452408389,SÃO CAETANO DE ODIVELAS,PA
0.16526670974226434,SÃO DOMINGOS DO CAPIM,PA
0.8185589184206483,SÃO FÉLIX DO XINGU,PA
0.3291434495270183,SÃO FRANCISCO DO PARÁ,PA
0.29491833030852993,SÃO JOÃO DO ARAGUAIA,PA
0.23960051310243724,SÃO MIGUEL DO GUAMÁ,PA
0.11328583025164607,SÃO SEBASTIÃO DA BOA VISTA,PA
0.4923891462607545,SENADOR JOSÉ PORFÍRIO,PA
0.3434590426032164,SOURE,PA
0.16070219966159052,TOMÉ-AÇU,PA
0.2904795821462488,TUCURUÍ,PA
0.2774437548487199,VIGIA,PA
0.6274934216110687,VISEU,PA
0.7663295617636261,REDENÇÃO,PA
0.4992169618118299,RIO MARIA,PA
0.7758571672257918,XINGUARA,PA
0.25614777536314765,RONDON DO PARÁ,PA
0.19914914606325915,URUARÁ,PA
0.5174729874428112,MEDICILÂNDIA,PA
0.644385249313244,SÃO GERALDO DO ARAGUAIA,PA
0.1899455383326351,CONCÓRDIA DO PARÁ,PA
0.2914114020369142,PARAUAPEBAS,PA
0.29156894210591283,CURIONÓPOLIS,PA
0.4265864610692197,GARRAFÃO DO NORTE,PA
0.36198347107438017,RURÓPOLIS,PA
0.3637169448958487,PACAJÁ,PA
0.5041886441203848,BREJO GRANDE DO ARAGUAIA,PA
0.7590865842055186,OURILÂNDIA DO NORTE,PA
0.5306210112911144,DOM ELISEU,PA
0.5023434884499498,SANTA MARIA DAS BARREIRAS,PA
0.34817408704352176,PRACUÚBA,AP
0.464302827024437,AMAPÁ,AP
0.43859418191391336,PORTO GRANDE,AP
0.4611882046834345,CALÇOENE,AP
0.28210382513661203,ITAUBAL,AP
0.31571669354039145,MACAPÁ,AP
0.3294820717131474,CUTIAS,AP
0.2738485046932984,MAZAGÃO,AP
0.34376672017121457,ÁGUA BRANCA DO AMAPARI,AP
0.35461711711711713,OIAPOQUE,AP
0.25430292598967297,SERRA DO NAVIO,AP
0.2843301035750084,FERREIRA GOMES,AP
0.2776923076923077,VITÓRIA DO JARI,AP
0.2392897866101971,LARANJAL DO JARI,AP
0.21807614065678582,SANTANA,AP
0.4961759082217973,TARTARUGALZINHO,AP
0.9537614678899082,ÁGUA DOCE DO MARANHÃO,MA
0.3702077846063799,AFONSO CUNHA,MA
0.8715905264339432,ALTO ALEGRE DO MARANHÃO,MA
0.5557995607905769,ALCÂNTARA,MA
0.505799467308188,ALTO ALEGRE DO PINDARÉ,MA
0.499496475327291,ALDEIAS ALTAS,MA
0.7583133356187864,APICUM-AÇU,MA
0.9193494855625622,ALTAMIRA DO MARANHÃO,MA
0.8114782608695652,AMAPÁ DO MARANHÃO,MA
0.5066820276497696,ALTO PARNAÍBA,MA
0.4663162924032489,ARAGUANÃ,MA
0.7687693898655636,AMARANTE DO MARANHÃO,MA
0.7271577171773966,BACABEIRA,MA
0.2302614659237034,ANAJATUBA,MA
0.3948252688172043,BACURITUBA,MA
0.42465150403521645,ANAPURUS,MA
0.6093404859577154,BELÁGUA,MA
0.780645981688708,ARAIOSES,MA
0.9149103801457553,BELA VISTA DO MARANHÃO,MA
0.7649037709278673,ARARI,MA
0.5082587749483827,BERNARDO DO MEARIM,MA
0.6154225583689575,AXIXÁ,MA
0.48847542349347406,CACHOEIRA GRANDE,MA
0.9229763183707786,BACABAL,MA
0.47339901477832513,DAVINÓPOLIS,MA
0.796128170894526,BACURI,MA
0.6827852998065764,BOM JESUS DAS SELVAS,MA
0.1960157475653435,BALSAS,MA
0.7159146440788402,BOM LUGAR,MA
0.6806416823941763,BARÃO DE GRAJAÚ,MA
0.6267623686234299,BREJO DE AREIA,MA
0.49439117061697124,BARRA DO CORDA,MA
0.8609660574412533,BOA VISTA DO GURUPI,MA
0.5947296115898588,BARREIRINHAS,MA
0.620922091464323,BURITICUPU,MA
0.9635036496350365,BENEDITO LEITE,MA
0.5975369458128079,BURITIRANA,MA
0.803976702149026,BEQUIMÃO,MA
0.6257079114467136,CAMPESTRE DO MARANHÃO,MA
0.6341188884980654,BREJO,MA
0.8918238993710692,CAPINZAL DO NORTE,MA
0.8032876712328767,BURITI,MA
0.5698983795660533,CENTRAL DO MARANHÃO,MA
0.6240447745129696,BURITI BRAVO,MA
0.4030091348737238,CENTRO DO GUILHERME,MA
0.44330518697225574,CAJAPIÓ,MA
0.5599332220367279,CENTRO NOVO DO MARANHÃO,MA
0.7651962041549115,CAJARI,MA
0.6911513495046122,CIDELÂNDIA,MA
0.47440633245382585,CÂNDIDO MENDES,MA
0.882119433897135,CONCEIÇÃO DO LAGO-AÇU,MA
0.5329135661133372,CANTANHEDE,MA
0.298962962962963,FEIRA NOVA DO MARANHÃO,MA
0.2939312939312939,CAROLINA,MA
0.6794258373205742,FERNANDO FALCÃO,MA
0.926681941262237,CARUTAPERA,MA
0.77819392426134,FORMOSA DA SERRA NEGRA,MA
0.31673674821610603,CAXIAS,MA
0.604341285192349,CEDRAL,MA
0.5784588183291587,GOVERNADOR EDISON LOBÃO,MA
0.36219194753389,CHAPADINHA,MA
0.932463768115942,GOVERNADOR LUIZ ROCHA,MA
0.598042280959138,CODÓ,MA
0.5859284890426759,GOVERNADOR NEWTON BELLO,MA
0.6839944627428517,COELHO NETO,MA
0.7796662866618302,GOVERNADOR NUNES FREIRE,MA
0.5963659502262444,COLINAS,MA
0.8504994832931451,IGARAPÉ DO MEIO,MA
0.7636605085341561,COROATÁ,MA
0.834737747205503,ITAIPAVA DO GRAJAÚ,MA
0.7320968572900567,CURURUPU,MA
0.748040510788199,ITINGA DO MARANHÃO,MA
0.8705904546312017,DOM PEDRO,MA
0.806658521686011,JATOBÁ,MA
0.801791277258567,DUQUE BACELAR,MA
0.6320836965998257,JENIPAPO DOS VIEIRAS,MA
0.7629229027795246,ESPERANTINÓPOLIS,MA
0.8550512445095169,JUNCO DO MARANHÃO,MA
0.842681488967492,FORTALEZA DOS NOGUEIRAS,MA
0.6291516818277978,LAGO DOS RODRIGUES,MA
0.8878419452887538,FORTUNA,MA
0.9630121816168328,LAGOA DO MATO,MA
0.9359834796076407,GODOFREDO VIANA,MA
0.4327192631157389,LAGOA GRANDE DO MARANHÃO,MA
0.6625313838428593,GONÇALVES DIAS,MA
0.6625864821713677,LAJEADO NOVO,MA
0.7981834293309703,GOVERNADOR ARCHER,MA
0.6096299243931556,MARACAÇUMÉ,MA
0.7661849710982659,GOVERNADOR EUGÊNIO BARROS,MA
0.7241379310344828,MARAJÁ DO SENA,MA
0.9635716242125445,GRAÇA ARANHA,MA
0.7287186379928315,MARANHÃOZINHO,MA
0.7130594727161251,GRAJAÚ,MA
0.8197384066587396,MATÕES DO NORTE,MA
0.6958000340078218,GUIMARÃES,MA
0.6030560271646859,MILAGRES DO MARANHÃO,MA
0.6482203389830509,HUMBERTO DE CAMPOS,MA
0.7965832340087405,NOVA COLINAS,MA
0.7845476855377845,ICATU,MA
0.5834135607206712,NOVA OLINDA DO MARANHÃO,MA
0.6967385084875072,IGARAPÉ GRANDE,MA
0.6937818552497451,OLINDA NOVA DO MARANHÃO,MA
0.5593996415770609,IMPERATRIZ,MA
0.8358589434924232,PAULINO NEVES,MA
0.8728680741218771,SÃO LUÍS GONZAGA DO MARANHÃO,MA
0.8046589018302829,PEDRO DO ROSÁRIO,MA
0.555382281041895,ITAPECURU MIRIM,MA
0.8098436467738384,PERITORÓ,MA
0.28858398349923775,JOÃO LISBOA,MA
0.6221102548903379,PORTO RICO DO MARANHÃO,MA
0.7281919710232417,JOSELÂNDIA,MA
0.6725075528700907,PRESIDENTE MÉDICI,MA
0.7566124608150471,LAGO DA PEDRA,MA
0.42395848349430587,PRESIDENTE SARNEY,MA
0.7284856571047365,LAGO DO JUNCO,MA
0.6695747001090513,RAPOSA,MA
0.9449349094717941,LAGO VERDE,MA
0.29796017484215637,RIBAMAR FIQUENE,MA
0.5219192267863307,LIMA CAMPOS,MA
0.6701290525653132,SANTA FILOMENA DO MARANHÃO,MA
0.9024914089347079,LORETO,MA
0.9395007342143906,SANTANA DO MARANHÃO,MA
0.8393829401088929,LUÍS DOMINGUES,MA
0.871932090791659,SANTO AMARO DO MARANHÃO,MA
0.7697137850467289,MAGALHÃES DE ALMEIDA,MA
0.8782375707055672,SÃO DOMINGOS DO AZEITÃO,MA
0.4589194163270672,MATA ROMA,MA
0.27045610818244326,SÃO FRANCISCO DO BREJÃO,MA
0.7232876712328767,MATINHA,MA
0.5509420795533845,SÃO JOÃO DO CARÚ,MA
0.3186847929181157,MATÕES,MA
0.38063684888643473,SÃO JOÃO DO PARAÍSO,MA
0.7531660692951015,MIRADOR,MA
0.6729335494327391,SÃO JOÃO DO SOTER,MA
0.48362802881466926,MIRINZAL,MA
0.6674479166666667,SÃO JOSÉ DOS BASÍLIOS,MA
0.8380108752850377,MONÇÃO,MA
0.6857251041272245,SÃO PEDRO DA ÁGUA BRANCA,MA
0.6425736369333612,MONTES ALTOS,MA
0.9088330632090762,SÃO PEDRO DOS CRENTES,MA
0.6213316095669037,MORROS,MA
0.3266403728935102,SÃO RAIMUNDO DO DOCA BEZERRA,MA
0.694056269796907,NINA RODRIGUES,MA
0.9570573741640267,SÃO ROBERTO,MA
0.9477794045876037,NOVA IORQUE,MA
0.9296432144048016,SATUBINHA,MA
0.9441786283891547,OLHO D ÁGUA DAS CUNHÃS,MA
0.8446749304325828,SENADOR ALEXANDRE COSTA,MA
0.5539870900436852,PAÇO DO LUMIAR,MA
0.5234198341768063,SENADOR LA ROCQUE,MA
0.6496975231137998,PALMEIRÂNDIA,MA
0.7245080500894454,SERRANO DO MARANHÃO,MA
0.8002730883813307,PARAIBANO,MA
0.9075704225352113,SUCUPIRA DO RIACHÃO,MA
0.7169425854174005,PARNARAMA,MA
0.4115267947421638,TRIZIDELA DO VALE,MA
0.8837334772052873,PASSAGEM FRANCA,MA
0.9177881802223522,TUFILÂNDIA,MA
0.8751933986591026,PASTOS BONS,MA
0.8177225559803386,TURILÂNDIA,MA
0.46071275225418634,PEDREIRAS,MA
0.4193069306930693,VILA NOVA DOS MARTÍRIOS,MA
0.743324974184983,PENALVA,MA
0.6263807667316439,PERI MIRIM,MA
0.8017158494194216,PINDARÉ-MIRIM,MA
0.5385199817656892,PINHEIRO,MA
0.8931001890359168,PIO XII,MA
0.699758899446887,PIRAPEMAS,MA
0.5504004993238323,POÇÃO DE PEDRAS,MA
0.2757982866043614,PORTO FRANCO,MA
0.5981760864670119,PRESIDENTE DUTRA,MA
0.6625421822272216,PRESIDENTE JUSCELINO,MA
0.45198046663049374,PRESIDENTE VARGAS,MA
0.716678674351585,PRIMEIRA CRUZ,MA
0.45240443896424165,RIACHÃO,MA
0.5939401098576575,SÃO JOSÉ DE RIBAMAR,MA
0.6955656108597285,ROSÁRIO,MA
0.9351100811123986,SAMBAÍBA,MA
0.7777249306381292,SANTA HELENA,MA
0.718096019696348,SANTA LUZIA,MA
0.8871937124364309,SANTA QUITÉRIA DO MARANHÃO,MA
0.4565269270543314,SANTA RITA,MA
0.8265348740080746,SANTO ANTÔNIO DOS LOPES,MA
0.517444089456869,SÃO BENEDITO DO RIO PRETO,MA
0.6440084555423438,SÃO BENTO,MA
0.8629097079574886,SÃO BERNARDO,MA
0.8905998324850203,SÃO DOMINGOS DO MARANHÃO,MA
0.73,SÃO FÉLIX DE BALSAS,MA
0.8367346938775511,SÃO FRANCISCO DO MARANHÃO,MA
0.31364077241865795,SÃO JOÃO BATISTA,MA
0.879094178248615,SÃO JOÃO DOS PATOS,MA
0.557638547014558,SÃO LUÍS,MA
0.5315812310171698,SÃO MATEUS DO MARANHÃO,MA
0.9048145418816016,SÃO RAIMUNDO DAS MANGABEIRAS,MA
0.5338792910029168,SÃO VICENTE FERRER,MA
0.5132194813409234,SÍTIO NOVO,MA
0.7703703703703704,SUCUPIRA DO NORTE,MA
0.5576251455180442,TASSO FRAGOSO,MA
0.7702500747235229,TIMBIRAS,MA
0.5120087173286761,TIMON,MA
0.7588626739261948,TUNTUM,MA
0.5245522819179665,TURIAÇU,MA
0.6467989935700308,TUTÓIA,MA
0.4249925735221309,URBANO SANTOS,MA
0.6274006116207951,VARGEM GRANDE,MA
0.6169280442804428,VIANA,MA
0.6541954513700226,VITÓRIA DO MEARIM,MA
0.8501918649270913,VITORINO FREIRE,MA
0.5852705477183919,BOM JARDIM,MA
0.7017795162800947,SANTA INÊS,MA
0.8016762940310341,PAULO RAMOS,MA
0.2945295035640474,AÇAILÂNDIA,MA
0.32409200030976537,ESTREITO,MA
0.8053596614950634,SANTA LUZIA DO PARUÁ,MA
0.8470625295322098,ARAME,MA
0.7077741506468384,MIRANDA DO NORTE,MA
0.7582469092400539,ZÉ DOCA,MA
0.5759643138283915,BRASILEIRA,PI
0.6357072530357729,AGRICOLÂNDIA,PI
0.42157612853863813,ALEGRETE DO PIAUÍ,PI
0.7115335544781832,ÁGUA BRANCA,PI
0.8629189189189189,BAIXA GRANDE DO RIBEIRO,PI
0.7167157781944816,ALTO LONGÁ,PI
0.3786785119378123,BOM PRINCÍPIO DO PIAUÍ,PI
0.521570050814062,ALTOS,PI
0.7740069417662939,BONFIM DO PIAUÍ,PI
0.3905638665132336,AMARANTE,PI
0.824677036646454,BURITI DOS MONTES,PI
0.650772025431426,ANGICAL DO PIAUÍ,PI
0.5754962903549228,CABECEIRAS DO PIAUÍ,PI
0.8672281397077037,ANÍSIO DE ABREU,PI
0.5514705882352942,CALDEIRÃO GRANDE DO PIAUÍ,PI
0.8105555555555556,ANTÔNIO ALMEIDA,PI
0.3575949367088608,CANAVIEIRA,PI
0.6461493582263711,AROAZES,PI
0.6887772194304858,COIVARAS,PI
0.4448559670781893,ARRAIAL,PI
0.7807504078303426,COLÔNIA DO GURGUÉIA,PI
0.8928499899859804,AVELINO LOPES,PI
0.077206925915413,COLÔNIA DO PIAUÍ,PI
0.7316561844863732,BARRAS,PI
0.7976691485917773,CORONEL JOSÉ DIAS,PI
0.7020665901262916,BARREIRAS DO PIAUÍ,PI
0.8536106750392465,FARTURA DO PIAUÍ,PI
0.7185164683088846,BARRO DURO,PI
0.5267857142857143,JACOBINA DO PIAUÍ,PI
0.5027229131106234,BATALHA,PI
0.8394160583941606,JARDIM DO MULATO,PI
0.563768115942029,BENEDITINOS,PI
0.6935715752721298,LAGOA ALEGRE,PI
0.4233318603623509,BERTOLÍNIA,PI
0.9570395576350489,LAGOA DO BARRO DO PIAUÍ,PI
0.5467953875033521,BOCAINA,PI
0.44642857142857145,MARCOLÂNDIA,PI
0.6954658244980826,BOM JESUS,PI
0.6796424452133795,PATOS DO PIAUÍ,PI
0.7341285488958991,BURITI DOS LOPES,PI
0.60941960038059,PASSAGEM FRANCA DO PIAUÍ,PI
0.487527512839325,CAMPINAS DO PIAUÍ,PI
0.8851000741289844,QUEIMADA NOVA,PI
0.20942940653196085,CAMPO MAIOR,PI
0.7089552238805971,SANTA CRUZ DOS MILAGRES,PI
0.6185342480670805,CANTO DO BURITI,PI
0.5185326709973251,SANTA ROSA DO PIAUÍ,PI
0.5150743931088488,CAPITÃO DE CAMPOS,PI
0.6291041751114714,SANTANA DO PIAUÍ,PI
0.673578320673373,CARACOL,PI
0.8471746575342466,SÃO BRAZ DO PIAUÍ,PI
0.1928912006935414,CASTELO DO PIAUÍ,PI
0.910064935064935,SÃO JOSÉ DO DIVINO,PI
0.46102898828949895,COCAL,PI
0.5017361111111112,SIGEFREDO PACHECO,PI
0.7911145752143414,CONCEIÇÃO DO CANINDÉ,PI
0.9108138238573021,SÃO LOURENÇO DO PIAUÍ,PI
0.45427108103164443,CORRENTE,PI
0.7728093947606143,VÁRZEA BRANCA,PI
0.49259716224552746,CRISTALÂNDIA DO PIAUÍ,PI
0.8589020010261673,BARRA D ALCÂNTARA,PI
0.7414187643020596,CRISTINO CASTRO,PI
0.9082278481012658,BELA VISTA DO PIAUÍ,PI
0.786317907444668,CURIMATÁ,PI
0.8491674828599413,BREJO DO PIAUÍ,PI
0.6291117114253933,DEMERVAL LOBÃO,PI
0.763834290898095,BOA HORA,PI
0.8286416443252904,DOM EXPEDITO LOPES,PI
