QT_VOTOS_NOMINAIS,NM_MUNICIPIO,SG_UF
0.8046311527268126,GURUPÁ,PA
0.27354111405835546,PLACAS,PA
0.659483031030778,IGARAPÉ-AÇU,PA
0.5680400922577522,MARITUBA,PA
0.6440235656953066,IGARAPÉ-MIRI,PA
0.6051743532058492,TRACUATEUA,PA
0.3340545218520121,INHANGAPI,PA
0.4608015640273705,QUATIPURU,PA
0.7242367779848072,IRITUIA,PA
0.6846076458752515,CANAÃ DOS CARAJÁS,PA
0.21677006956194775,ITAITUBA,PA
0.49419470080381067,ANAPU,PA
0.38018447254291127,ITUPIRANGA,PA
0.6649140546006067,CURUÁ,PA
0.5282355734979814,JACUNDÁ,PA
0.8368055555555556,CACHOEIRA DO PIRIÁ,PA
0.7225085229525093,JURUTI,PA
0.7570744449281672,PIÇARRA,PA
0.8910008591065293,LIMOEIRO DO AJURU,PA
0.23244641537324465,BELTERRA,PA
0.8520302821748107,MAGALHÃES BARATA,PA
0.3859790491539081,SÃO JOÃO DA PONTA,PA
0.3425233644859813,MARABÁ,PA
0.8546659867414584,SAPUCAIA,PA
0.7116240725474031,MARACANÃ,PA
0.47586593970493907,MARAPANIM,PA
0.7043241137514609,MELGAÇO,PA
0.5027279812938426,MOCAJUBA,PA
0.7783110844457777,MOJU,PA
0.7992999277099265,MONTE ALEGRE,PA
0.6930018579138282,MUANÁ,PA
0.4891736632788334,NOVA TIMBOTEUA,PA
0.5981774323237737,ÓBIDOS,PA
0.6729200652528549,OEIRAS DO PARÁ,PA
0.667714711236141,ORIXIMINÁ,PA
0.5047668126771451,OURÉM,PA
0.2704035744335161,PARAGOMINAS,PA
0.508724832214765,PEIXE-BOI,PA
0.49417892156862747,PONTA DE PEDRAS,PA
0.3703014247869979,PORTEL,PA
0.38316434803112476,PORTO DE MOZ,PA
0.5715429791777896,PRAINHA,PA
0.5201938610662359,PRIMAVERA,PA
0.6695026587425712,SALINÓPOLIS,PA
0.5597154623736428,SALVATERRA,PA
0.5134228187919463,SANTA CRUZ DO ARARI,PA
0.5543416030534352,SANTA IZABEL DO PARÁ,PA
0.763981388559438,SANTA MARIA DO PARÁ,PA
0.8468871595330739,SANTANA DO ARAGUAIA,PA
0.13139163001283832,SANTARÉM,PA
0.6446227929373997,SANTARÉM NOVO,PA
0.4591507325552521,SANTO ANTÔNIO DO TAUÁ,PA
0.6923847695390781,SÃO CAETANO DE ODIVELAS,PA
0.3937264312649983,SÃO DOMINGOS DO CAPIM,PA
0.8301791889342974,SÃO FÉLIX DO XINGU,PA
0.6415041782729805,SÃO FRANCISCO DO PARÁ,PA
0.612213446349451,SÃO JOÃO DO ARAGUAIA,PA
0.6172669922669922,SÃO MIGUEL DO GUAMÁ,PA
0.7741461207871523,SÃO SEBASTIÃO DA BOA VISTA,PA
0.6877144818119424,SENADOR JOSÉ PORFÍRIO,PA
0.6207548954687352,SOURE,PA
0.4508696298498588,TOMÉ-AÇU,PA
0.7155078134493402,TUCURUÍ,PA
0.7337885738115096,VIGIA,PA
0.5873493975903614,VISEU,PA
0.41841612298947095,REDENÇÃO,PA
0.8128647551382898,RIO MARIA,PA
0.7661007629390336,XINGUARA,PA
0.6010272949889506,RONDON DO PARÁ,PA
0.24524848655497677,URUARÁ,PA
0.260656591974987,MEDICILÂNDIA,PA
0.6719405594405594,SÃO GERALDO DO ARAGUAIA,PA
0.5320176791037106,CONCÓRDIA DO PARÁ,PA
0.7863938053097345,PARAUAPEBAS,PA
0.6834706049417779,CURIONÓPOLIS,PA
0.8071386314336423,GARRAFÃO DO NORTE,PA
0.2745410166613605,RURÓPOLIS,PA
0.3730091494408675,PACAJÁ,PA
0.7977591036414566,BREJO GRANDE DO ARAGUAIA,PA
0.6967292971468336,OURILÂNDIA DO NORTE,PA
0.8252598425196851,DOM ELISEU,PA
0.5287520391517129,SANTA MARIA DAS BARREIRAS,PA
0.522713130056005,PRACUÚBA,AP
0.4401417362692989,AMAPÁ,AP
0.5354782608695652,PORTO GRANDE,AP
0.3482069531891596,CALÇOENE,AP
0.48864163189615206,ITAUBAL,AP
0.35471170218826553,MACAPÁ,AP
0.4947209653092006,CUTIAS,AP
0.39225283177178016,MAZAGÃO,AP
0.5536842105263158,AMAPARI,AP
0.38481192334989356,OIAPOQUE,AP
0.36344426835710514,SERRA DO NAVIO,AP
0.33542565712043937,FERREIRA GOMES,AP
0.47053389987068167,VITÓRIA DO JARÍ,AP
0.3925773964938456,LARANJAL DO JARÍ,AP
0.34427675876480146,SANTANA,AP
0.5783329441979921,TARTARUGALZINHO,AP
0.09193857965451056,ÁGUA DOCE,MA
0.5568250150330728,AFONSO CUNHA,MA
0.7219072164948453,ALTO ALEGRE DO MARANHÃO,MA
0.5317460317460317,ALCÂNTARA,MA
0.4716763956260791,ALTO ALEGRE DO PINDARÉ,MA
0.4348750664540138,ALDEIAS ALTAS,MA
0.6910022980378292,APICUM-AÇU,MA
0.9222403480152257,ALTAMIRA DO MARANHÃO,MA
0.28771155261221487,AMAPÁ DO MARANHÃO,MA
0.574527820316488,ALTO PARNAÍBA,MA
0.5218959299330242,ARAGUANÃ,MA
0.15976597659765976,AMARANTE DO MARANHÃO,MA
0.5051467199262559,BACABEIRA,MA
0.6078269636147008,ANAJATUBA,MA
0.6983372921615202,BACURITUBA,MA
0.34460498001844453,ANAPURUS,MA
0.5883435582822086,BELÁGUA,MA
0.527318500374226,ARAIÓSES,MA
0.5146248410343366,BELA VISTA,MA
0.47546737886302937,ARARI,MA
0.8869875222816399,BERNARDO DO MEARIM,MA
0.6801051709027169,AXIXÁ,MA
0.5984323183599638,CACHOEIRA GRANDE,MA
0.5855934312017915,BACABAL,MA
0.6567033735360951,DAVINÓPOLIS,MA
0.5324750470128743,BACURI,MA
0.5187588485134498,BOM JESUS DAS SELVAS,MA
0.23629463515611523,BALSAS,MA
0.38885123686885803,BOM LUGAR,MA
0.7782252651362599,BARÃO DE GRAJAÚ,MA
0.9530092592592593,BREJO DE AREIA,MA
0.556109241522133,BARRA DO CORDA,MA
0.19238476953907815,BOA VISTA DO GURUPI,MA
0.5326865326865327,BARREIRINHAS,MA
0.6758898472045882,BURITICUPU,MA
0.2595903165735568,BENEDITO LEITE,MA
0.31320691949434465,BURITIRANA,MA
0.5073507350735074,BEQUIMÃO,MA
0.2657317511686444,CAMPESTRE DO MARANHÃO,MA
0.5341319912100375,BREJO,MA
0.6681090437040242,CAPINZAL DO NORTE,MA
0.5951109099139882,BURITI,MA
0.8671309192200557,CENTRAL DO MARANHÃO,MA
0.8713224065967627,BURITI BRAVO,MA
0.543918918918919,CENTRO DO GUILHERME,MA
0.3799688230709275,CAJAPIÓ,MA
0.7279470729751404,CENTRO NOVO DO MARANHÃO,MA
0.5728048444811451,CAJARI,MA
0.3766733907940583,CIDELÂNDIA,MA
0.4665480913941716,CÂNDIDO MENDES,MA
0.6612011439466158,CONCEIÇÃO DO LAGO AÇU,MA
0.8101775854350097,CANTANHEDE,MA
0.25475717125816527,FEIRA NOVA DO MARANHÃO,MA
0.25112988799371194,CAROLINA,MA
0.2390633041688111,FERNANDO FALCÃO,MA
0.48213118326432775,CARUTAPERA,MA
0.36799030009093664,FORMOSA DA SERRA NEGRA,MA
0.656452875944123,CAXIAS,MA
0.5294242617378373,CEDRAL,MA
0.27759622367465503,GOVERNADOR EDSON LOBÃO,MA
0.5442035333625347,CHAPADINHA,MA
0.8585907335907336,GOVERNADOR LUIZ ROCHA,MA
0.3984166204427412,CODÓ,MA
0.6399313220505274,GOVERNADOR NEWTON BELLO,MA
0.5163689723220158,COELHO NETO,MA
0.3409687425435457,GOVERNADOR NUNES FREIRE,MA
0.28085916258836324,COLINAS,MA
0.636981645139361,IGARAPÉ DO MEIO,MA
0.5428594698049436,COROATÁ,MA
0.23413654618473895,ITAIPAVA DO GRAJAÚ,MA
0.5742192780857104,CURURUPU,MA
0.5058398220244716,ITINGA DO MARANHÃO,MA
0.7207207207207207,DOM PEDRO,MA
0.07310852932842164,JATOBÁ,MA
0.13324420677361853,DUQUE BACELAR,MA
0.2750778816199377,JENIPAPO DOS VIEIRAS,MA
0.7174166472371182,ESPERANTINÓPOLIS,MA
0.4780736100234926,JUNCO DO MARANHÃO,MA
0.11481036553972884,FORTALEZA DOS NOGUEIRAS,MA
0.4293719806763285,LAGO DOS RODRIGUES,MA
0.4636129556850522,FORTUNA,MA
0.797990594271056,LAGOA DO MATO,MA
0.8301721622410272,GODOFREDO VIANA,MA
0.8615984405458089,LAGOA GRANDE DO MARANHÃO,MA
0.7903460308229137,GONÇALVES DIAS,MA
0.40195497630331756,LAJEADO NOVO,MA
0.26507592190889373,GOVERNADOR ARCHER,MA
0.35942203491872365,MARACAÇUMÉ,MA
0.8602359024074971,GOVERNADOR EUGÊNIO BARROS,MA
0.5093469910371319,MARAJÁ DO SENA,MA
0.48725133090501543,GRAÇA ARANHA,MA
0.23159203980099502,MARANHÃOZINHO,MA
0.43318764425674017,GRAJAÚ,MA
0.39216752787598586,MATÕES DO NORTE,MA
0.458546571136131,GUIMARÃES,MA
0.2235378543236455,MILAGRES DO MARANHÃO,MA
0.43477487097348283,HUMBERTO DE CAMPOS,MA
0.2222222222222222,NOVA COLINAS,MA
0.5410254365680568,ICATU,MA
0.7386873216469629,NOVA OLINDA DO MARANHÃO,MA
0.6433036559954537,IGARAPÉ GRANDE,MA
0.36256836135304843,OLINDA NOVA DO MARANHÃO,MA
0.3200823338174613,IMPERATRIZ,MA
0.7260225669957687,PAULINO NEVES,MA
0.660761817347407,SÃO LUIS GONZAGA DO MARANHÃO,MA
0.765701496712827,PEDRO DO ROSÁRIO,MA
0.5409078675876917,ITAPECURU-MIRIM,MA
0.4922033091298655,PERITORÓ,MA
0.5276661796932067,JOÃO LISBOA,MA
0.4368743047830923,PORTO RICO DO MARANHÃO,MA
0.4824735955916118,JOSELÂNDIA,MA
0.8884590586718246,PRESIDENTE MEDICI,MA
0.6022457134186434,LAGO DA PEDRA,MA
0.4247665697229451,PRESIDENTE SARNEY,MA
0.5059323931049922,LAGO DO JUNCO,MA
0.49108870557083206,RAPOSA,MA
0.5293037490436113,LAGO VERDE,MA
0.3751087902523934,RIBAMAR FIQUENE,MA
0.5713098404255319,LIMA CAMPOS,MA
0.5156013329294153,SANTA FILOMENA DO MARANHÃO,MA
0.46791078743741465,LORETO,MA
0.8766809728183119,SANTANA DO MARANHÃO,MA
0.50207336523126,LUIS DOMINGUES DO MARANHÃO,MA
0.751808972503618,SANTO AMARO DO MARANHÃO,MA
0.44240497181673655,MAGALHÃES DE ALMEIDA,MA
0.6009515313707999,SÃO DOMINGOS DO AZEITÃO,MA
0.4927277716794731,MATA ROMA,MA
0.33377837116154874,SÃO FRANCISCO DO BREJÃO,MA
0.38033064061619387,MATINHA,MA
0.7149259547934529,SÃO JOÃO DO CARU,MA
0.5188179052585832,MATÕES,MA
0.25068654374264415,SÃO JOÃO DO PARAÍSO,MA
0.24049716423313625,MIRADOR,MA
0.14899833055091818,SÃO JOÃO DO SÓTER,MA
0.6815384615384615,MIRINZAL,MA
0.3648047454275828,SÃO JOSÉ DOS BASILIOS,MA
0.8047759490058034,MONÇÃO,MA
0.7845673505798394,SÃO PEDRO DA ÁGUA BRANCA,MA
0.5955565142364107,MONTES ALTOS,MA
0.2667821567778259,SÃO PEDRO DOS CRENTES,MA
0.29676643506146444,MORROS,MA
0.5243076923076923,SÃO RAIMUNDO DA DOCA BEZERRA,MA
0.6448397185301017,NINA RODRIGUES,MA
0.8849658314350797,SÃO ROBERTO,MA
0.7286343612334801,NOVA IORQUE,MA
0.4355461889708465,SATUBINHA,MA
0.8765386049981351,OLHO D`ÁGUA DAS CUNHÃS,MA
0.8901996370235935,SENADOR ALEXANDRE COSTA,MA
0.4727866473149492,PAÇO DO LUMIAR,MA
0.30112541822974753,SENADOR LA ROQUE,MA
0.22036412677006068,PALMEIRÂNDIA,MA
0.43486929552503323,SERRANO DO MARANHÃO,MA
0.6879489225857941,PARAIBANO,MA
0.6066332433474739,SUCUPIRA DO RIACHÃO,MA
0.5322708019240434,PARNARAMA,MA
0.3889330757868424,TRIZIDELA DO VALE,MA
0.6804390725209669,PASSAGEM FRANCA,MA
0.8410013531799729,TUFILÂNDIA,MA
0.6687763713080169,PASTOS BONS,MA
0.691587479038569,TURILÂNDIA,MA
0.46536699810077087,PEDREIRAS,MA
0.2384161752316765,VILA NOVA DOS MARTÍRIOS,MA
0.7392307170476902,PENALVA,MA
0.6565622353937342,PERI MIRIM,MA
0.8845614581710547,PINDARÉ-MIRIM,MA
0.3003191946473513,PINHEIRO,MA
0.27842495426976027,PIO XII,MA
0.7955343350652998,PIRAPEMAS,MA
0.42898193760262726,POÇÃO DE PEDRAS,MA
0.09829991281604185,PORTO FRANCO,MA
0.14371665342263595,PRESIDENTE DUTRA,MA
0.4122137404580153,PRESIDENTE JUSCELINO,MA
0.3426449787835926,PRESIDENTE VARGAS,MA
0.3630479008692436,PRIMEIRA CRUZ,MA
0.30518856593802546,RIACHÃO,MA
0.5349847661941979,SÃO JOSÉ DE RIBAMAR,MA
0.4261424017003188,ROSÁRIO,MA
0.3445022771633051,SAMBAÍBA,MA
0.5780517879161529,SANTA HELENA,MA
0.6382242616264249,SANTA LUZIA,MA
0.7330040413111809,SANTA QUITÉRIA DO MARANHÃO,MA
0.4202758499516823,SANTA RITA,MA
0.7575842696629214,SANTO ANTÔNIO DOS LOPES,MA
0.7795902388098656,SÃO BENEDITO DO RIO PRETO,MA
0.28279517400097637,SÃO BENTO,MA
0.7549889135254989,SÃO BERNARDO,MA
0.9066356644607405,SÃO DOMINGOS DO MARANHÃO,MA
0.5935139937805419,SÃO FÉLIX DE BALSAS,MA
0.753655564581641,SÃO FRANCISCO DO MARANHÃO,MA
0.34835588208941853,SÃO JOÃO BATISTA,MA
0.8803993088884623,SÃO JOÃO DOS PATOS,MA
0.4431231011074377,SÃO LUÍS,MA
0.7257131965182032,SÃO MATEUS DO MARANHÃO,MA
0.0661854827727087,SÃO RAIMUNDO DAS MANGABEIRAS,MA
0.6380715255771843,SÃO VICENTE FERRER,MA
0.1863362013612431,SÍTIO NOVO,MA
0.6222998036220816,SUCUPIRA DO NORTE,MA
0.19358074222668004,TASSO FRAGOSO,MA
0.5694216570959804,TIMBIRAS,MA
0.42602575621443545,TIMON,MA
0.9210431003259688,TUNTUM,MA
0.8032881871514449,TURIAÇU,MA
0.5270731429871459,TUTÓIA,MA
0.580301685891748,URBANO SANTOS,MA
0.47896161417322836,VARGEM GRANDE,MA
0.442305855382558,VIANA,MA
0.4663487844915188,VITÓRIA DO MEARIM,MA
0.7732696897374701,VITORINO FREIRE,MA
0.5528944756864043,BOM JARDIM,MA
0.7826722962864457,SANTA INÊS,MA
0.6689671306585565,PAULO RAMOS,MA
0.3213685620357969,AÇAILÂNDIA,MA
0.4180522565320665,ESTREITO,MA
0.8710526315789474,SANTA LUZIA DO PARUÁ,MA
0.7601749075008409,ARAME,MA
0.35684966649563876,MIRANDA DO NORTE,MA
0.6875201547887778,ZÉ DOCA,MA
0.23310633839706651,BRASILEIRA,PI
0.7516504243948444,AGRICOLÂNDIA,PI
0.525206611570248,ALEGRETE DO PIAUÍ,PI
0.7659253157605711,ÁGUA BRANCA,PI
0.9386281588447654,BAIXA GRANDE DO RIBEIRO,PI
0.7972715270646912,ALTO LONGÁ,PI
0.8204826368452031,BOM PRINCÍPIO DO PIAUÍ,PI
0.6373872642798579,ALTOS,PI
0.9425625920471281,BONFIM DO PIAUÍ,PI
0.6504970655168284,AMARANTE,PI
0.8162816281628162,BURITI DOS MONTES,PI
0.6527874161461947,ANGICAL DO PIAUÍ,PI
0.7361988184966388,CABECEIRAS DO PIAUÍ,PI
0.9364813039309684,ANÍSIO DE ABREU,PI
0.3344109195402299,CALDEIRÃO GRANDE DO PIAUÍ,PI
0.9497816593886463,ANTÔNIO ALMEIDA,PI
0.8706467661691543,CANAVIEIRA,PI
0.8261136712749616,AROAZES,PI
0.48707681106661815,COIVARAS,PI
0.4620408163265306,ARRAIAL,PI
0.9118971061093247,COLÔNIA DO GURGUÉIA,PI
0.7679200940070505,AVELINO LOPES,PI
0.8509825327510917,COLÔNIA DO PIAUÍ,PI
0.6971986516331512,BARRAS,PI
0.9581234256926953,CORONEL JOSÉ DIAS,PI
0.9016676250718804,BARREIRAS DO PIAUÍ,PI
0.920392584514722,FARTURA DO PIAUÍ,PI
0.6484865790976585,BARRO DURO,PI
0.8169657422512235,JACOBINA DO PIAUÍ,PI
0.42356609501928283,BATALHA,PI
0.47029497299543,JARDIM DO MULATO,PI
0.6675154601673335,BENEDITINOS,PI
0.5198310255808496,LAGOA ALEGRE,PI
0.8094004441154701,BERTOLÍNIA,PI
0.7805096110862763,LAGOA DO BARRO DO PIAUÍ,PI
0.5385843533794572,BOCAINA,PI
0.8484565014031805,MARCOLÂNDIA,PI
0.9125165006600264,BOM JESUS,PI
0.46253305906553044,PATOS DO PIAUÍ,PI
0.7643263342082239,BURITI DOS LOPES,PI
0.6529411764705882,PASSAGEM FRANCA DO PIAUÍ,PI
0.3155844155844156,CAMPINAS DO PIAUÍ,PI
0.9568327577701036,QUEIMADA NOVA,PI
0.6641353123921298,CAMPO MAIOR,PI
0.46828261990716863,SANTA CRUZ DOS MILAGRES,PI
0.699314614194119,CANTO DO BURITI,PI
0.49382716049382713,SANTA ROSA DO PIAUÍ,PI
0.3338557993730408,CAPITÃO DE CAMPOS,PI
0.26941553242594074,SANTANA DO PIAUÍ,PI
0.9664443966444397,CARACOL,PI
0.97439293598234,SÃO BRAZ DO PIAUÍ,PI
0.6652146196345091,CASTELO DO PIAUÍ,PI
0.6986614430297095,SÃO JOSÉ DO DIVINO,PI
0.7448183041722746,COCAL,PI
0.8796430794770699,SIGEFREDO PACHECO,PI
0.16136631330977622,CONCEIÇÃO DO CANINDÉ,PI
0.9557028252528775,SÃO LOURENÇO DO PIAUÍ,PI
0.9143563846233124,CORRENTE,PI
0.9571678321678322,VÁRZEA BRANCA,PI
0.9558221979820016,CRISTALÂNDIA DO PIAUÍ,PI
0.787366046249295,BARRA D ALCÂNTARA,PI
0.8797758532857871,CRISTINO CASTRO,PI
0.923989218328841,BELA VISTA DO PIAUÍ,PI
0.39984211565028616,CURIMATÁ,PI
0.9440909090909091,BREJO DO PIAUÍ,PI
0.5927952576379389,DEMERVAL LOBÃO,PI
0.9560865353567969,BOA HORA,PI
0.8698681263996019,DOM EXPEDITO LOPES,PI
0.7261086080151766,DOM INOCÊNCIO,PI
